row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
B.,B.,B.,TÀI SẢN DÀI HẠN,200,,6.042.489.119.743,7.159.740.434.753,,200.0,,6042489119743.0,7159740434753.0
I.,I.,I.,Các khoản phải thu dài hạn,210,,70.228.984.552,7.258.539.911,,210.0,,70228984552.0,7258539911.0
1.,1.,1.,Phải thu dài hạn của khách hàng,211,,6.144.191.684,7.167.539.911,,211.0,,6144191684.0,7167539911.0
2.,2.,2.,Phải thu về cho vay dài hạn,215,7,60.000.000.000,,,215.0,7.0,60000000000.0,
3.,3.,3.,Phải thu dài hạn khác,216,8,4.084.792.868,91.000.000,,216.0,8.0,4084792868.0,91000000.0
II.,II.,II.,Tài sản cố định,220,,2.452.872.283.273,3.460.495.583.375,,220.0,,2452872283273.0,3460495583375.0
1.,1.,1.,Tài sản cố định hữu hình,221,12,2.376.558.404.175,3.380.042.566.756,,221.0,12.0,2376558404175.0,3380042566756.0
,,,- Nguyên giá,222,,5.398.881.690.873,6.578.153.387.235,,222.0,,5398881690873.0,6578153387235.0
,,,- Giá trị hao mòn lũy kế,223,,(3.022.323.286.698),(3.198.110.820.479),,223.0,,-3022323286698.0,-3198110820479.0
2.,2.,2.,Tài sản cố định vô hình,227,13,76.313.879.098,80.453.016.619,,227.0,13.0,76313879098.0,80453016619.0
,,,- Nguyên giá,228,,153.990.156.389,140.922.888.119,,228.0,,153990156389.0,140922888119.0
,,,- Giá trị hao mòn lũy kế,229,,(77.676.277.291),(60.469.871.500),,229.0,,-77676277291.0,-60469871500.0
III.,III.,III.,Bất động sản đầu tư,230,14,122.911.711.526,130.231.517.835,,230.0,14.0,122911711526.0,130231517835.0
,,,- Nguyên giá,231,,217.388.052.952,215.774.318.168,,231.0,,217388052952.0,215774318168.0
,,,- Giá trị hao mòn lũy kế,232,,(94.476.341.426),(85.542.800.333),,232.0,,-94476341426.0,-85542800333.0
IV.,IV.,IV.,Tài sản dở dang dài hạn,240,,173.153.820.472,264.461.553.949,,240.0,,173153820472.0,264461553949.0
1.,1.,1.,Chi phí xây dựng cơ bản dở dang,242,15,173.153.820.472,264.461.553.949,,242.0,15.0,173153820472.0,264461553949.0
V.,V.,V.,Đầu tư tài chính dài hạn,250,,2.661.917.601.247,2.653.149.719.113,,250.0,,2661917601247.0,2653149719113.0
1.,1.,1.,Đầu tư vào công ty liên kết,252,16.2,1.547.320.050.847,1.420.899.672.268,,252.0,162.0,1547320050847.0,1420899672268.0
2.,2.,2.,Đầu tư góp vốn vào đơn vị khác,253,16.3,1.114.597.550.400,1.246.882.550.400,,253.0,163.0,1114597550400.0,1246882550400.0
3.,3.,3.,Dự phòng đầu tư tài chính dài hạn,254,16.3,,(14.632.503.555),,254.0,163.0,,-14632503555.0
VI.,VI.,VI.,Tài sản dài hạn khác,260,,561.404.718.673,644.143.520.570,,260.0,,561404718673.0,644143520570.0
1.,1.,1.,Chi phí trả trước dài hạn,261,11,422.483.286.518,493.522.874.541,,261.0,11.0,422483286518.0,493522874541.0
2.,2.,2.,Tài sản thuế thu nhập hoãn lại,262,26,44.141.262.384,26.337.031.849,,262.0,26.0,44141262384.0,26337031849.0
3.,3.,3.,Lợi thế thương mại,269,17,94.780.169.771,124.283.614.180,,269.0,17.0,94780169771.0,124283614180.0
,,,TỔNG CÔNG TÀI SẢN (270=100+200),270,,12.903.267.306.413,13.722.932.430.964,,270.0,,12903267306413.0,13722932430964.0
