row_label_raw,row_label_full,col_0,Năm trước,Năm trước_1,numeric__Năm trước,numeric__Năm trước_1
,,,Số báo cáo,Số trình bày lại,,
Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp (VND),Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp (VND),Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp (VND),745.377.314.586,745.377.314.586,745377314586.0,745377314586.0
Trích quỹ khen thưởng phúc lợi (VND),Trích quỹ khen thưởng phúc lợi (VND),Trích quỹ khen thưởng phúc lợi (VND),-,(7.409.630.700),,-7409630700.0
Lợi nhuận phân bố cho cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận phân bố cho cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận phân bố cho cổ đông sở hữu cổ phiếu phổ thông (VND),745.377.314.586,737.967.683.886,745377314586.0,737967683886.0
Cổ phiếu phổ thông đang lưu hành bình quân trong năm (cổ phiếu),Cổ phiếu phổ thông đang lưu hành bình quân trong năm (cổ phiếu),Cổ phiếu phổ thông đang lưu hành bình quân trong năm (cổ phiếu),300.000.000,300.000.000,300000000.0,300000000.0
Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),2.485,2.460,2485.0,2460.0
