row_label_raw,row_label_full,Opening balance,Opening balance_1,In the year,In the year_1,In the year_2,Closing balance,Closing balance_1,numeric__Opening balance_1,numeric__In the year,numeric__In the year_1,numeric__In the year_2,numeric__Closing balance,numeric__Closing balance_1
Amount,Amount,Amount,VND Amount able to be paid off,Decrease due to divestment at subsidiary,Increases,VND Decreases,Amount,VND Amount able to be paid off,,,,,,
"2,875,475,190,375","2,875,475,190,375","2,875,475,190,375","2,875,475,190,375","(20,999,650,430)","12,426,375,733,216","12,553,041,417,947","2,727,809,855,214","2,727,809,855,214",,,,,,
"2,867,120,190,375","2,867,120,190,375","2,867,120,190,375","2,867,120,190,375","(20,999,650,430)","11,826,375,733,216","12,134,686,417,947","2,537,809,855,214","2,537,809,855,214",,,,,,
-,-,-,-,-,"600,000,000,000","410,000,000,000","190,000,000,000","190,000,000,000",,,,,,
"8,355,000,000","8,355,000,000","8,355,000,000","8,355,000,000",-,-,"8,355,000,000",-,-,,,,,,
"1,494,053,809,093","1,494,053,809,093","1,494,053,809,093","1,494,053,809,093","(84,406,136,000)","234,005,500,099","1,400,370,096,511","243,283,076,681","243,283,076,681",,,,,,
"1,405,553,809,093","1,405,553,809,093","1,405,553,809,093","1,405,553,809,093","(18,031,136,000)","234,005,500,099","1,378,245,096,511","243,283,076,681","243,283,076,681",,,,,,
"88,500,000,000","88,500,000,000","88,500,000,000","88,500,000,000","(66,375,000,000)",-,"22,125,000,000",-,-,,,,,,
"4,369,528,999,468","4,369,528,999,468","4,369,528,999,468","4,369,528,999,468","(105,405,786,430)","12,660,381,233,315","13,953,411,514,458","2,971,092,931,895","2,971,092,931,895",,,,,,
