row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Chi phí xử lý sạt lở Nhà máy điện mặt trời GELEXNinh Thuận (i),Chi phí xử lý sạt lở Nhà máy điện mặt trời GELEXNinh Thuận (i),Chi phí xử lý sạt lở Nhà máy điện mặt trời GELEXNinh Thuận (i),19.742.250.000,-,19742250000.0,
Thường Ban quản lý điều hành,Thường Ban quản lý điều hành,Thường Ban quản lý điều hành,13.500.000.000,-,13500000000.0,
Truy thu tiền thuê đất (ii),Truy thu tiền thuê đất (ii),Truy thu tiền thuê đất (ii),7.912.377.868,-,7912377868.0,
Lãi ký quỹ và chiết khấu thanh toán,Lãi ký quỹ và chiết khấu thanh toán,Lãi ký quỹ và chiết khấu thanh toán,7.043.418.747,5.086.102.438,7043418747.0,5086102438.0
Chi phí dịch vụ thuê ngoài,Chi phí dịch vụ thuê ngoài,Chi phí dịch vụ thuê ngoài,3.750.490.647,8.031.964.588,3750490647.0,8031964588.0
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,2.641.812.489,11.584.152.250,2641812489.0,11584152250.0
"Chi phí hoa hồng đại lý, chi phí bán hàng, quản lýtrích trước","Chi phí hoa hồng đại lý, chi phí bán hàng, quản lýtrích trước","Chi phí hoa hồng đại lý, chi phí bán hàng, quản lýtrích trước",1.770.043.514,1.083.566.303,1770043514.0,1083566303.0
"Phí thanh toán trả chậm, thư tín dụng (LC)","Phí thanh toán trả chậm, thư tín dụng (LC)","Phí thanh toán trả chậm, thư tín dụng (LC)",-,9.351.262.584,,9351262584.0
Chi phí phải trả ngắn hạn khác,Chi phí phải trả ngắn hạn khác,Chi phí phải trả ngắn hạn khác,11.110.040.077,3.358.576.330,11110040077.0,3358576330.0
,,,67.470.433.342,38.495.624.493,67470433342.0,38495624493.0
