row_label_raw,row_label_full,col_0,Closing balance,Opening balance,numeric__Closing balance,numeric__Opening balance
,,,VND,VND,,
TSM Copper Wire Joint Stock Company,TSM Copper Wire Joint Stock Company,TSM Copper Wire Joint Stock Company,"200,000,000,000","50,000,000,000",,
Others,Others,Others,"457,081,917,022","42,912,221,753",,
,,,"657,081,917,022","92,912,221,753",,
