row_label_raw,row_label_full,col_0,Closing balance,Opening balance,numeric__Closing balance,numeric__Opening balance
,,,VND,VND,,
High-class office and commercial center project at 799 Kinh Duong Vuong,High-class office and commercial center project at 799 Kinh Duong Vuong,High-class office and commercial center project at 799 Kinh Duong Vuong,"127,443,482,364","127,443,482,364",,
Project of Electricity Power Trading Company in industrial parks,Project of Electricity Power Trading Company in industrial parks,Project of Electricity Power Trading Company in industrial parks,"32,224,934,729","4,820,332,531",,
CCV production line,CCV production line,CCV production line,-,"100,957,073,066",,
"Machinery, equipment and motor vehicles being installed","Machinery, equipment and motor vehicles being installed","Machinery, equipment and motor vehicles being installed",-,"19,155,085,644",,
Others,Others,Others,"13,485,403,379","12,085,580,344",,
,,,"173,153,820,472","264,461,553,949",,
