row_label_raw,row_label_full,col_0,Closing balance,Opening balance,numeric__Closing balance,numeric__Opening balance
,,,VND,VND,,
Electricity Trading Company - Vietnam Electricity National Corporation,Electricity Trading Company - Vietnam Electricity National Corporation,Electricity Trading Company - Vietnam Electricity National Corporation,"107,997,713,031","146,353,088,121",,
Southern Power Corporation,Southern Power Corporation,Southern Power Corporation,"92,206,879,212","32,349,107,500",,
Northern Power Corporation,Northern Power Corporation,Northern Power Corporation,"80,236,064,505","99,082,548,973",,
Duc Tuong Group Joint Stock Company,Duc Tuong Group Joint Stock Company,Duc Tuong Group Joint Stock Company,"83,652,999,497","294,517,918,500",,
Others,Others,Others,"927,339,259,551","1,311,697,733,506",,
,,,"1,291,432,915,796","1,884,000,396,600",,
In which:Short-term receivables from related parties (Details stated in Note 37),In which:Short-term receivables from related parties (Details stated in Note 37),In which:Short-term receivables from related parties (Details stated in Note 37),"57,931,090,404","440,916,790,269",,
