row_label_raw,row_label_full,col_0,Closing balance,Closing balance_1,Opening balance,Opening balance_1,numeric__Closing balance,numeric__Closing balance_1,numeric__Opening balance,numeric__Opening balance_1
,,,Cost,VND Provision,Cost,VND Provision,,,,
Goods in transit,Goods in transit,Goods in transit,"556,171,169,397",-,"298,253,074,062",-,,,,
Raw materials,Raw materials,Raw materials,"1,101,871,756,816","(17,073,879,395)","1,081,257,832,802","(21,668,255,389)",,,,
Tools and supplies,Tools and supplies,Tools and supplies,"9,451,815,576","(638,748,855)","7,750,942,567",-,,,,
Work in progress,Work in progress,Work in progress,"213,129,983,418","(3,928,668,600)","247,842,878,975","(3,196,692,617)",,,,
Finished goods,Finished goods,Finished goods,"1,837,973,220,478","(45,375,817,052)","1,449,169,226,230","(14,248,101,074)",,,,
Merchandise,Merchandise,Merchandise,"13,716,146,707",-,"19,653,648,977","(36,230,146)",,,,
Goods on consignment,Goods on consignment,Goods on consignment,"14,853,423,306",-,"9,576,114,824",-,,,,
,,,"3,747,167,515,698","(67,017,113,902)","3,113,503,718,437","(39,149,279,226)",,,,
