row_label_raw,row_label_full,col_0,Closing balance,Opening balance,numeric__Closing balance,numeric__Opening balance
,,,VND,VND,,
Minimum lease payment in the future under non-cancellable operating lease under the following terms:,Minimum lease payment in the future under non-cancellable operating lease under the following terms:,Minimum lease payment in the future under non-cancellable operating lease under the following terms:,Minimum lease payment in the future under non-cancellable operating lease under the following terms:,Minimum lease payment in the future under non-cancellable operating lease under the following terms:,,
Within one year,Within one year,Within one year,"28,452,462,501","26,614,771,912",,
In the second to fifth year inclusive,In the second to fifth year inclusive,In the second to fifth year inclusive,"111,399,335,984","87,718,454,482",,
After five years,After five years,After five years,"420,970,466,317","331,332,276,239",,
,,,"560,822,264,802","445,665,502,633",,
