row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trịcó thể thu hồi(*),Số cuối năm > Dự phòng,Số đầu năm > Giá gốc,Số đầu năm > Giá trịcó thể thu hồi(*),Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trịcó thể thu hồi(*),numeric__Số cuối năm > Dự phòng,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trịcó thể thu hồi(*),numeric__Số đầu năm > Dự phòng
Công ty Cốphần Kim loạimàu Ngọc SơnCông ty Cốphần Sản xuấtThanh VânCác khoảnkhác,Công ty Cốphần Kim loạimàu Ngọc SơnCông ty Cốphần Sản xuấtThanh VânCác khoảnkhác,Công ty Cốphần Kim loạimàu Ngọc SơnCông ty Cốphần Sản xuấtThanh VânCác khoảnkhác,106.283.046.487,-,106.283.046.487,106.283.046.487,-,106.283.046.487,106283046487.0,,106283046487.0,106283046487.0,,106283046487.0
Công ty Cốphần Kim loạimàu Ngọc SơnCông ty Cốphần Sản xuấtThanh VânCác khoảnkhác,Công ty Cốphần Kim loạimàu Ngọc SơnCông ty Cốphần Sản xuấtThanh VânCác khoảnkhác,Công ty Cốphần Kim loạimàu Ngọc SơnCông ty Cốphần Sản xuấtThanh VânCác khoảnkhác,-,-,-,57.814.174.949,-,57.814.174.949,,,,57814174949.0,,57814174949.0
Công ty Cốphần Kim loạimàu Ngọc SơnCông ty Cốphần Sản xuấtThanh VânCác khoảnkhác,Công ty Cốphần Kim loạimàu Ngọc SơnCông ty Cốphần Sản xuấtThanh VânCác khoảnkhác,Công ty Cốphần Kim loạimàu Ngọc SơnCông ty Cốphần Sản xuấtThanh VânCác khoảnkhác,82.094.891.505,11.400.943.306,70.693.948.199,73.082.328.787,3.759.625.597,69.322.703.190,82094891505.0,11400943306.0,70693948199.0,73082328787.0,3759625597.0,69322703190.0
Công ty Cốphần Kim loạimàu Ngọc SơnCông ty Cốphần Sản xuấtThanh VânCác khoảnkhác,Công ty Cốphần Kim loạimàu Ngọc SơnCông ty Cốphần Sản xuấtThanh VânCác khoảnkhác,Công ty Cốphần Kim loạimàu Ngọc SơnCông ty Cốphần Sản xuấtThanh VânCác khoảnkhác,188.377.937.992,11.400.943.306,176.976.994.686,237.179.550.223,3.759.625.597,233.419.924.626,188377937992.0,11400943306.0,176976994686.0,237179550223.0,3759625597.0,233419924626.0
