row_label_raw,row_label_full,col_0,Closing balance,Closing balance_1,Opening balance,Opening balance_1,numeric__Closing balance,numeric__Closing balance_1,numeric__Opening balance,numeric__Opening balance_1
,,,VND,%,VND,%,,,,
GELEX Group Joint Stock Company,GELEX Group Joint Stock Company,GELEX Group Joint Stock Company,"2,399,956,000,000",80.0,"2,399,956,000,000",80.0,,800.0,,800.0
Computer - Communication - Control 3C Incorporation,Computer - Communication - Control 3C Incorporation,Computer - Communication - Control 3C Incorporation,"150,000,000,000",5.0,"165,000,000,000",5.5,,50.0,,55.0
Tran Phu Mechanical Electric JSC,Tran Phu Mechanical Electric JSC,Tran Phu Mechanical Electric JSC,-,0.0,"220,000,000,000",7.3,,0.0,,73.0
Others,Others,Others,"450,044,000,000",15.0,"215,044,000,000",7.2,,150.0,,72.0
,,,"3,000,000,000,000",100,"3,000,000,000,000",100,,100.0,,100.0
