row_label_raw,row_label_full,col_0,31/12/2020Triệu VND,31/12/2019Triệu VND,numeric__31/12/2020Triệu VND,numeric__31/12/2019Triệu VND
Tiền gửi không kỳ hạn của các TCTD khác,Tiền gửi không kỳ hạn của các TCTD khác,Tiền gửi không kỳ hạn của các TCTD khác,Tiền gửi không kỳ hạn của các TCTD khác,Tiền gửi không kỳ hạn của các TCTD khác,,
Bằng VND,Tiền gửi không kỳ hạn của các TCTD khác > Bằng VND,Bằng VND,8.824,24.612,8824.0,24612.0
Bằng ngoại tệ,Tiền gửi không kỳ hạn của các TCTD khác > Bằng ngoại tệ,Bằng ngoại tệ,2.919,26,2919.0,26.0
Tiền gửi có kỳ hạn của các TCTD khác,Tiền gửi có kỳ hạn của các TCTD khác,Tiền gửi có kỳ hạn của các TCTD khác,Tiền gửi có kỳ hạn của các TCTD khác,Tiền gửi có kỳ hạn của các TCTD khác,,
Bằng VND,Tiền gửi có kỳ hạn của các TCTD khác > Bằng VND,Bằng VND,22.316.000,11.165.310,22316000.0,11165310.0
Bằng ngoại tệ,Tiền gửi có kỳ hạn của các TCTD khác > Bằng ngoại tệ,Bằng ngoại tệ,4.558.580,2.988.930,4558580.0,2988930.0
,,,26.886.323,14.178.878,26886323.0,14178878.0
Vay các TCTD khác,Vay các TCTD khác,Vay các TCTD khác,Vay các TCTD khác,Vay các TCTD khác,,
Vay các TCTD khác bằng VND,Vay các TCTD khác > Vay các TCTD khác bằng VND,Vay các TCTD khác bằng VND,3.329.764,1.469.339,3329764.0,1469339.0
Vay các TCTD khác bằng ngoại tệ,Vay các TCTD khác > Vay các TCTD khác bằng ngoại tệ,Vay các TCTD khác bằng ngoại tệ,12.271.435,11.576.893,12271435.0,11576893.0
,,,15.601.199,13.046.232,15601199.0,13046232.0
,,,42.487.522,27.225.110,42487522.0,27225110.0
Lãi suất năm tại thời điểm cuối năm như sau:,Lãi suất năm tại thời điểm cuối năm như sau:,Lãi suất năm tại thời điểm cuối năm như sau:,Lãi suất năm tại thời điểm cuối năm như sau:,Lãi suất năm tại thời điểm cuối năm như sau:,,
,,,31/12/2020,31/12/2019,,
Tiền gửi không kỳ hạn bằng VND,Lãi suất năm tại thời điểm cuối năm như sau: > Tiền gửi không kỳ hạn bằng VND,Tiền gửi không kỳ hạn bằng VND,"0,1%","0,1% - 0,5%",0.001,
Tiền gửi không kỳ hạn bằng ngoại tệ,Lãi suất năm tại thời điểm cuối năm như sau: > Tiền gửi không kỳ hạn bằng ngoại tệ,Tiền gửi không kỳ hạn bằng ngoại tệ,"0,0%","0,1%",0.0,0.001
Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,"0,1% - 1,0%","1,9% - 4,9%",,
Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,"0,1% - 0,2%","1,7% - 2,0%",,
Tiền vay bằng VND,Tiền vay bằng VND,Tiền vay bằng VND,"1,0% - 4,9%","1,8% - 5,5%",,
Tiền vay bằng ngoại tệ,Tiền vay bằng ngoại tệ,Tiền vay bằng ngoại tệ,"0,8% - 2,8%","2,6% - 3,8%",,
