row_label_raw,row_label_full,col_0,2020Triệu VND,2019Triệu VND,numeric__2020Triệu VND,numeric__2019Triệu VND
Thu nhập từ hoạt động dịch vụ từ,Thu nhập từ hoạt động dịch vụ từ,Thu nhập từ hoạt động dịch vụ từ,Thu nhập từ hoạt động dịch vụ từ,Thu nhập từ hoạt động dịch vụ từ,,
Dịch vụ hoa hồng bảo hiểm,Thu nhập từ hoạt động dịch vụ từ > Dịch vụ hoa hồng bảo hiểm,Dịch vụ hoa hồng bảo hiểm,1.217.277,1.111.629,1217277.0,1111629.0
Dịch vụ thanh toán,Thu nhập từ hoạt động dịch vụ từ > Dịch vụ thanh toán,Dịch vụ thanh toán,891.415,552.324,891415.0,552324.0
Thu phí dịch vụ mobile banking,Thu nhập từ hoạt động dịch vụ từ > Thu phí dịch vụ mobile banking,Thu phí dịch vụ mobile banking,42.120,33.255,42120.0,33255.0
Thu phí duy trì tài khoản,Thu nhập từ hoạt động dịch vụ từ > Thu phí duy trì tài khoản,Thu phí duy trì tài khoản,13.591,15.929,13591.0,15929.0
Dịch vụ ngân quỹ,Thu nhập từ hoạt động dịch vụ từ > Dịch vụ ngân quỹ,Dịch vụ ngân quỹ,4.767,4.406,4767.0,4406.0
Dịch vụ đại lý nhận ủy thác,Thu nhập từ hoạt động dịch vụ từ > Dịch vụ đại lý nhận ủy thác,Dịch vụ đại lý nhận ủy thác,1.736,1.902,1736.0,1902.0
Dịch vụ khác,Thu nhập từ hoạt động dịch vụ từ > Dịch vụ khác,Dịch vụ khác,713.086,471.661,713086.0,471661.0
,,,2.883.992,2.191.106,2883992.0,2191106.0
Chi phí hoạt động dịch vụ cho,Chi phí hoạt động dịch vụ cho,Chi phí hoạt động dịch vụ cho,Chi phí hoạt động dịch vụ cho,Chi phí hoạt động dịch vụ cho,,
Dịch vụ thanh toán,Chi phí hoạt động dịch vụ cho > Dịch vụ thanh toán,Dịch vụ thanh toán,(292.436),(217.901),-292436.0,-217901.0
Dịch vụ môi giới,Chi phí hoạt động dịch vụ cho > Dịch vụ môi giới,Dịch vụ môi giới,(161.526),(139.726),-161526.0,-139726.0
Cước phí bưu điện về mạng viễn thông,Chi phí hoạt động dịch vụ cho > Cước phí bưu điện về mạng viễn thông,Cước phí bưu điện về mạng viễn thông,(57.395),(41.047),-57395.0,-41047.0
Dịch vụ hoa hồng bảo hiểm,Chi phí hoạt động dịch vụ cho > Dịch vụ hoa hồng bảo hiểm,Dịch vụ hoa hồng bảo hiểm,(25.912),(6.677),-25912.0,-6677.0
Dịch vụ ủy thác và đại lý,Chi phí hoạt động dịch vụ cho > Dịch vụ ủy thác và đại lý,Dịch vụ ủy thác và đại lý,(8.695),(18.756),-8695.0,-18756.0
Dịch vụ khác,Chi phí hoạt động dịch vụ cho > Dịch vụ khác,Dịch vụ khác,(14.792),(14.211),-14792.0,-14211.0
,,,(560.756),(438.318),-560756.0,-438318.0
Lãi thuần từ hoạt động dịch vụ,Chi phí hoạt động dịch vụ cho > Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,2.323.236,1.752.788,2323236.0,1752788.0
