row_label_raw,row_label_full,col_0,2020Triệu VND,2019Triệu VND,numeric__2020Triệu VND,numeric__2019Triệu VND
Thu nhập hoạt động khác,Thu nhập hoạt động khác,Thu nhập hoạt động khác,Thu nhập hoạt động khác,Thu nhập hoạt động khác,,
Thu hồi nợ đã xử lý trong những năm trước,Thu nhập hoạt động khác > Thu hồi nợ đã xử lý trong những năm trước,Thu hồi nợ đã xử lý trong những năm trước,214.138,240.856,214138.0,240856.0
Thu về các công cụ tài chính phải sinh khác,Thu nhập hoạt động khác > Thu về các công cụ tài chính phải sinh khác,Thu về các công cụ tài chính phải sinh khác,52.214,38.862,52214.0,38862.0
Thu nhập khác,Thu nhập hoạt động khác > Thu nhập khác,Thu nhập khác,94.148,5.209,94148.0,5209.0
,,,360.500,284.927,360500.0,284927.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,,
Chi từ các công cụ tài chính phải sinh khác,Chi phí hoạt động khác > Chi từ các công cụ tài chính phải sinh khác,Chi từ các công cụ tài chính phải sinh khác,(79.085),(62.335),-79085.0,-62335.0
Chi phí khác,Chi phí hoạt động khác > Chi phí khác,Chi phí khác,(313),(451),-313.0,-451.0
,,,(79.398),(62.786),-79398.0,-62786.0
Lãi thuần từ hoạt động khác,Chi phí hoạt động khác > Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,281.102,222.141,281102.0,222141.0
