row_label_raw,row_label_full,col_0,31/12/2020Triệu VND,31/12/2019Triệu VND,numeric__31/12/2020Triệu VND,numeric__31/12/2019Triệu VND
Của khách hàng,Của khách hàng,Của khách hàng,Của khách hàng,Của khách hàng,,
Bất động sản,Của khách hàng > Bất động sản,Bất động sản,234.930.696,192.062.984,234930696.0,192062984.0
Phương tiện vận tải,Của khách hàng > Phương tiện vận tải,Phương tiện vận tải,95.576.354,79.288.529,95576354.0,79288529.0
Máy móc thiết bị,Của khách hàng > Máy móc thiết bị,Máy móc thiết bị,22.701.573,24.650.044,22701573.0,24650044.0
Quyền khai thác tài sản,Của khách hàng > Quyền khai thác tài sản,Quyền khai thác tài sản,22.298.861,21.056.481,22298861.0,21056481.0
Bảo lãnh,Của khách hàng > Bảo lãnh,Bảo lãnh,18.319.192,18.378.658,18319192.0,18378658.0
"Vàng, ngoại tệ, giấy tờ có giá","Của khách hàng > Vàng, ngoại tệ, giấy tờ có giá","Vàng, ngoại tệ, giấy tờ có giá",10.939.154,11.683.173,10939154.0,11683173.0
Hàng hóa lưu kho,Của khách hàng > Hàng hóa lưu kho,Hàng hóa lưu kho,12.434.968,11.487.611,12434968.0,11487611.0
Các tài sản đảm bảo khác,Của khách hàng > Các tài sản đảm bảo khác,Các tài sản đảm bảo khác,2.138.318,2.044.736,2138318.0,2044736.0
,,,419.339.116,360.652.216,419339116.0,360652216.0
Của các TCTD khác,Của các TCTD khác,Của các TCTD khác,Của các TCTD khác,Của các TCTD khác,,
Bảo lãnh,Của các TCTD khác > Bảo lãnh,Bảo lãnh,447.100,447.550,447100.0,447550.0
"Vàng, ngoại tệ, giấy tờ có giá","Của các TCTD khác > Vàng, ngoại tệ, giấy tờ có giá","Vàng, ngoại tệ, giấy tờ có giá",550.000,-,550000.0,
,,,997.100,447.550,997100.0,447550.0
,,,420.336.216,361.099.766,420336216.0,361099766.0
