row_label_raw,row_label_full,col_0,31/12/2025 và 1/1/2025,31/12/2025 và 1/1/2025_1,numeric__31/12/2025 và 1/1/2025,numeric__31/12/2025 và 1/1/2025_1
,,,Số cổ phiếu,VND,,
Vốn cổ phần được duyệt và đã phát hành,Vốn cổ phần được duyệt và đã phát hành,Vốn cổ phần được duyệt và đã phát hành,Vốn cổ phần được duyệt và đã phát hành,Vốn cổ phần được duyệt và đã phát hành,,
Cổ phiếu phổ thông,Vốn cổ phần được duyệt và đã phát hành > Cổ phiếu phổ thông,Cổ phiếu phổ thông,1.282.562.372,12.825.623.720.000,1282562372.0,12825623720000.0
Số cổ phiếu đang lưu hành,Số cổ phiếu đang lưu hành,Số cổ phiếu đang lưu hành,Số cổ phiếu đang lưu hành,Số cổ phiếu đang lưu hành,,
Cổ phiếu phổ thông,Số cổ phiếu đang lưu hành > Cổ phiếu phổ thông,Cổ phiếu phổ thông,1.282.562.372,12.825.623.720.000,1282562372.0,12825623720000.0
