row_label_raw,row_label_full,col_0,2025VND,2024VND,numeric__2025VND,numeric__2024VND
Công ty Cổ phần Bia Sài Gòn - Kiên Giang,Công ty Cổ phần Bia Sài Gòn - Kiên Giang,Công ty Cổ phần Bia Sài Gòn - Kiên Giang,Công ty Cổ phần Bia Sài Gòn - Kiên Giang,Công ty Cổ phần Bia Sài Gòn - Kiên Giang,,
Bán nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn - Kiên Giang > Bán nguyên vật liệu,Bán nguyên vật liệu,-,242.421.004.559,,242421004559.0
Mua hàng hóa,Công ty Cổ phần Bia Sài Gòn - Kiên Giang > Mua hàng hóa,Mua hàng hóa,-,681.604.960.930,,681604960930.0
Mua nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn - Kiên Giang > Mua nguyên vật liệu,Mua nguyên vật liệu,-,1.913.695.691,,1913695691.0
Giao dịch khác,Công ty Cổ phần Bia Sài Gòn - Kiên Giang > Giao dịch khác,Giao dịch khác,-,132.447.525,,132447525.0
Công ty Liên doanh TNHH Crown Sài Gòn,Công ty Liên doanh TNHH Crown Sài Gòn,Công ty Liên doanh TNHH Crown Sài Gòn,Công ty Liên doanh TNHH Crown Sài Gòn,Công ty Liên doanh TNHH Crown Sài Gòn,,
Mua vật liệu bao bì,Công ty Liên doanh TNHH Crown Sài Gòn > Mua vật liệu bao bì,Mua vật liệu bao bì,1.971.793.966.239,1.920.661.285.346,1971793966239.0,1920661285346.0
Lợi nhuận được chia,Công ty Liên doanh TNHH Crown Sài Gòn > Lợi nhuận được chia,Lợi nhuận được chia,312.862.329.060,-,312862329060.0,
Giao dịch khác,Công ty Liên doanh TNHH Crown Sài Gòn > Giao dịch khác,Giao dịch khác,5.604.163.436,2.153.559.467,5604163436.0,2153559467.0
Công ty TNHH Bao Bì San Miguel Yamamura Phú Thọ,Công ty TNHH Bao Bì San Miguel Yamamura Phú Thọ,Công ty TNHH Bao Bì San Miguel Yamamura Phú Thọ,Công ty TNHH Bao Bì San Miguel Yamamura Phú Thọ,Công ty TNHH Bao Bì San Miguel Yamamura Phú Thọ,,
Mua vật liệu bao bì,Công ty TNHH Bao Bì San Miguel Yamamura Phú Thọ > Mua vật liệu bao bì,Mua vật liệu bao bì,50.214.823.000,58.038.966.240,50214823000.0,58038966240.0
Lợi nhuận được chia,Công ty TNHH Bao Bì San Miguel Yamamura Phú Thọ > Lợi nhuận được chia,Lợi nhuận được chia,-,8.789.550.000,,8789550000.0
Công ty TNHH Trung tâm Mê Linh,Công ty TNHH Trung tâm Mê Linh,Công ty TNHH Trung tâm Mê Linh,Công ty TNHH Trung tâm Mê Linh,Công ty TNHH Trung tâm Mê Linh,,
Mua dịch vụ,Công ty TNHH Trung tâm Mê Linh > Mua dịch vụ,Mua dịch vụ,9.208.533.377,5.844.832.828,9208533377.0,5844832828.0
Lợi nhuận được chia,Công ty TNHH Trung tâm Mê Linh > Lợi nhuận được chia,Lợi nhuận được chia,45.569.436.899,44.242.171.746,45569436899.0,44242171746.0
