row_label_raw,row_label_full,col_0,Giá gốc/Số có khả năng trả nợ,Giá gốc/Số có khả năng trả nợ_1,numeric__Giá gốc/Số có khả năng trả nợ,numeric__Giá gốc/Số có khả năng trả nợ_1
,,,31/12/2025 VND,1/1/2025 VND,,
Công ty TNHH Một Thành viên Tập đoàn Bia Sài Gòn,Công ty TNHH Một Thành viên Tập đoàn Bia Sài Gòn,Công ty TNHH Một Thành viên Tập đoàn Bia Sài Gòn,547.420.227.877,384.233.608.820,547420227877.0,384233608820.0
Công ty Liên doanh TNHH Crown Sài Gòn,Công ty Liên doanh TNHH Crown Sài Gòn,Công ty Liên doanh TNHH Crown Sài Gòn,404.695.685.526,446.313.320.167,404695685526.0,446313320167.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,4.109.466.373.809,3.826.494.226.230,4109466373809.0,3826494226230.0
,,,5.061.582.287.212,4.657.041.155.217,5061582287212.0,4657041155217.0
