row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2025VND,2024VND,,
Công ty Cổ phần Thương mại Bia Sài Gòn Sông Hậu,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Hậu,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Hậu,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Hậu,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Hậu,,
Doanh thu khác,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Hậu > Doanh thu khác,Doanh thu khác,3.054.102.924,3.253.750.924,3054102924.0,3253750924.0
Hỗ trợ chi phí bán hàng,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Hậu > Hỗ trợ chi phí bán hàng,Hỗ trợ chi phí bán hàng,124.286.242.238,155.543.423.379,124286242238.0,155543423379.0
Chi phí vật phẩm quảng cáo,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Hậu > Chi phí vật phẩm quảng cáo,Chi phí vật phẩm quảng cáo,6.991.805.568,11.905.765.496,6991805568.0,11905765496.0
Thu nhập từ cổ tức,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Hậu > Thu nhập từ cổ tức,Thu nhập từ cổ tức,44.825.260.584,100.789.010.089,44825260584.0,100789010089.0
Giao dịch khác,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Hậu > Giao dịch khác,Giao dịch khác,4.201.579.922,6.352.754.841,4201579922.0,6352754841.0
Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên,Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên,Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên,Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên,Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên,,
Doanh thu khác,Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên > Doanh thu khác,Doanh thu khác,2.844.231.600,3.049.255.600,2844231600.0,3049255600.0
Mua hàng hóa,Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên > Mua hàng hóa,Mua hàng hóa,2.516.440,-,2516440.0,
Hỗ trợ chi phí bán hàng,Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên > Hỗ trợ chi phí bán hàng,Hỗ trợ chi phí bán hàng,132.886.415.684,143.699.808.689,132886415684.0,143699808689.0
Chi phí vật phẩm quảng cáo,Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên > Chi phí vật phẩm quảng cáo,Chi phí vật phẩm quảng cáo,5.672.558.160,8.708.244.129,5672558160.0,8708244129.0
Thu nhập từ cổ tức,Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên > Thu nhập từ cổ tức,Thu nhập từ cổ tức,40.426.320.051,43.147.718.948,40426320051.0,43147718948.0
Giao dịch khác,Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên > Giao dịch khác,Giao dịch khác,1.354.253.070,2.061.157.057,1354253070.0,2061157057.0
Công ty Cổ phần Thương mại Bia Sài Gòn Miền Đông,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Đông,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Đông,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Đông,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Đông,,
Doanh thu khác,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Đông > Doanh thu khác,Doanh thu khác,2.798.949.684,3.003.301.684,2798949684.0,3003301684.0
Mua hàng hóa,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Đông > Mua hàng hóa,Mua hàng hóa,419.554.480,16.302.180,419554480.0,16302180.0
Hỗ trợ chi phí bán hàng,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Đông > Hỗ trợ chi phí bán hàng,Hỗ trợ chi phí bán hàng,247.143.052.787,211.693.444.461,247143052787.0,211693444461.0
Chi phí vật phẩm quảng cáo,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Đông > Chi phí vật phẩm quảng cáo,Chi phí vật phẩm quảng cáo,6.994.559.604,12.371.661.567,6994559604.0,12371661567.0
Thu nhập từ cổ tức,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Đông > Thu nhập từ cổ tức,Thu nhập từ cổ tức,107.922.835.800,121.812.174.000,107922835800.0,121812174000.0
Giao dịch khác,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Đông > Giao dịch khác,Giao dịch khác,6.944.886.054,1.214.366.003,6944886054.0,1214366003.0
Công ty Cổ phần Thương mại Bia Sài Gòn Sông Tiền,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Tiền,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Tiền,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Tiền,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Tiền,,
Doanh thu khác,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Tiền > Doanh thu khác,Doanh thu khác,2.673.389.892,2.876.205.892,2673389892.0,2876205892.0
Hỗ trợ chi phí bán hàng,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Tiền > Hỗ trợ chi phí bán hàng,Hỗ trợ chi phí bán hàng,169.791.278.478,143.700.213.135,169791278478.0,143700213135.0
Chi phí vật phẩm quảng cáo,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Tiền > Chi phí vật phẩm quảng cáo,Chi phí vật phẩm quảng cáo,4.528.864.734,10.070.556.399,4528864734.0,10070556399.0
Thu nhập từ cổ tức,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Tiền > Thu nhập từ cổ tức,Thu nhập từ cổ tức,28.792.800.000,71.942.400.000,28792800000.0,71942400000.0
Giao dịch khác,Công ty Cổ phần Thương mại Bia Sài Gòn Sông Tiền > Giao dịch khác,Giao dịch khác,1.369.457.580,2.394.948.445,1369457580.0,2394948445.0
Công ty Cổ phần Thương mại Bia Sài Gòn Đông Bắc,Công ty Cổ phần Thương mại Bia Sài Gòn Đông Bắc,Công ty Cổ phần Thương mại Bia Sài Gòn Đông Bắc,Công ty Cổ phần Thương mại Bia Sài Gòn Đông Bắc,Công ty Cổ phần Thương mại Bia Sài Gòn Đông Bắc,,
Doanh thu khác,Công ty Cổ phần Thương mại Bia Sài Gòn Đông Bắc > Doanh thu khác,Doanh thu khác,2.652.740.964,2.756.674.624,2652740964.0,2756674624.0
Hỗ trợ chi phí bán hàng,Công ty Cổ phần Thương mại Bia Sài Gòn Đông Bắc > Hỗ trợ chi phí bán hàng,Hỗ trợ chi phí bán hàng,86.481.977.604,89.714.384.369,86481977604.0,89714384369.0
Chi phí vật phẩm quảng cáo,Công ty Cổ phần Thương mại Bia Sài Gòn Đông Bắc > Chi phí vật phẩm quảng cáo,Chi phí vật phẩm quảng cáo,5.718.526.006,8.101.494.065,5718526006.0,8101494065.0
Thu nhập từ cổ tức,Công ty Cổ phần Thương mại Bia Sài Gòn Đông Bắc > Thu nhập từ cổ tức,Thu nhập từ cổ tức,11.991.079.012,9.921.246.172,11991079012.0,9921246172.0
Giao dịch khác,Công ty Cổ phần Thương mại Bia Sài Gòn Đông Bắc > Giao dịch khác,Giao dịch khác,1.797.776.472,176.366.805,1797776472.0,176366805.0
Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung,,
Doanh thu khác,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung > Doanh thu khác,Doanh thu khác,2.343.195.024,2.527.474.024,2343195024.0,2527474024.0
Mua hàng hóa,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung > Mua hàng hóa,Mua hàng hóa,2.516.440,-,2516440.0,
Hỗ trợ chi phí bán hàng,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung > Hỗ trợ chi phí bán hàng,Hỗ trợ chi phí bán hàng,83.497.104.777,65.148.545.906,83497104777.0,65148545906.0
Chi phí vật phẩm quảng cáo,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung > Chi phí vật phẩm quảng cáo,Chi phí vật phẩm quảng cáo,3.726.955.388,6.701.433.490,3726955388.0,6701433490.0
Giao dịch khác,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung > Giao dịch khác,Giao dịch khác,1.435.379.031,1.239.537.827,1435379031.0,1239537827.0
