row_label_raw,row_label_full,col_0,31/12/2025 > Giá gốc VND,31/12/2025 > Dự phòng VND,31/12/2025 > Giá trị ghi sổ VND,1/1/2025 > Giá gốc VND,1/1/2025 > Dự phòng VND,1/1/2025 > Giá trị ghi sổ VND,numeric__31/12/2025 > Giá gốc VND,numeric__31/12/2025 > Dự phòng VND,numeric__31/12/2025 > Giá trị ghi sổ VND,numeric__1/1/2025 > Giá gốc VND,numeric__1/1/2025 > Dự phòng VND,numeric__1/1/2025 > Giá trị ghi sổ VND
Đầu tư vào các công ty con (i),Đầu tư vào các công ty con (i),Đầu tư vào các công ty con (i),4.137.285.817.355,(344.611.822.336),3.792.673.995.019,3.153.019.479.350,(237.593.783.288),2.915.425.696.062,4137285817355.0,-344611822336.0,3792673995019.0,3153019479350.0,-237593783288.0,2915425696062.0
"Đầu tư vào các công ty liên doanh, liên kết (ii)","Đầu tư vào các công ty liên doanh, liên kết (ii)","Đầu tư vào các công ty liên doanh, liên kết (ii)",608.980.350.635,(111.552.283.900),497.428.066.735,608.980.350.635,(107.229.083.050),501.751.267.585,608980350635.0,-111552283900.0,497428066735.0,608980350635.0,-107229083050.0,501751267585.0
Đầu tư góp vốn vào các đơn vị khác (iii),Đầu tư góp vốn vào các đơn vị khác (iii),Đầu tư góp vốn vào các đơn vị khác (iii),419.858.124.916,(282.427.055.522),137.431.069.394,546.287.362.407,(301.116.052.844),245.171.309.563,419858124916.0,-282427055522.0,137431069394.0,546287362407.0,-301116052844.0,245171309563.0
,,,5.166.124.292.906,(738.591.161.758),4.427.533.131.148,4.308.287.192.392,(645.938.919.182),3.662.348.273.210,5166124292906.0,-738591161758.0,4427533131148.0,4308287192392.0,-645938919182.0,3662348273210.0
