row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất_1,Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất_1,numeric__Bảng cân đối kế toán hợp nhất,numeric__Bảng cân đối kế toán hợp nhất_1,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,,,,
Lợi nhuận chưa thực hiện,Tài sản thuế thu nhập hoãn lại > Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,21.140.086.079,21.414.805.865,(274.719.786),315.960.956,21140086079.0,21414805865.0,-274719786.0,315960956.0
Chi phí dự án chưa ghi nhận doanh thu,Tài sản thuế thu nhập hoãn lại > Chi phí dự án chưa ghi nhận doanh thu,Chi phí dự án chưa ghi nhận doanh thu,17.150.190.565,21.116.729.785,(3.966.539.220),1.007.264.479,17150190565.0,21116729785.0,-3966539220.0,1007264479.0
Dự phòng trợ cấp thời việc,Tài sản thuế thu nhập hoãn lại > Dự phòng trợ cấp thời việc,Dự phòng trợ cấp thời việc,4.653.735.000,4.810.391.333,(156.656.333),(216.070.000),4653735000.0,4810391333.0,-156656333.0,-216070000.0
Dự phòng giảm giá hàng tồn kho,Tài sản thuế thu nhập hoãn lại > Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,4.118.376.245,4.049.615.757,68.760.488,(10.382.976),4118376245.0,4049615757.0,68760488.0,-10382976.0
Lỗ nằm trước chuyển sang của các công ty con,Tài sản thuế thu nhập hoãn lại > Lỗ nằm trước chuyển sang của các công ty con,Lỗ nằm trước chuyển sang của các công ty con,1.817.071.475,1.817.071.475,-,-,1817071475.0,1817071475.0,,
Dự phòng phải thu khó đòi,Tài sản thuế thu nhập hoãn lại > Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,1.159.878.598,286.307.623,873.570.975,194.614.775,1159878598.0,286307623.0,873570975.0,194614775.0
,,,50.039.337.962,53.494.921.838,(3.455.583.876),1.291.387.234,50039337962.0,53494921838.0,-3455583876.0,1291387234.0
