row_label_raw,row_label_full,Chênh lệch giữa giá trị hợp lý và giá trị ghi số của các tài sản thuần của công ty con ghi nhận vào ngày mua,39.600.000.000,72.822.236.904,-,-_1,numeric__39.600.000.000,numeric__72.822.236.904,numeric__-,numeric__-_1
Dự phòng khoản đầu tư vào các công ty con và công ty liên kết,Dự phòng khoản đầu tư vào các công ty con và công ty liên kết,Dự phòng khoản đầu tư vào các công ty con và công ty liên kết,304.531.928.380,73.735.425.925,230.796.502.455,6.712.585.205,304531928380.0,73735425925.0,230796502455.0,6712585205.0
Thu nhập chưa tính thuế từ hoạt động kinh doanh cơ sở hạ tầng,Thu nhập chưa tính thuế từ hoạt động kinh doanh cơ sở hạ tầng,Thu nhập chưa tính thuế từ hoạt động kinh doanh cơ sở hạ tầng,69.516.601.260,71.039.788.165,(1.523.186.905),6.173.257.113,69516601260.0,71039788165.0,-1523186905.0,6173257113.0
,,,413.648.529.640,217.597.450.994,229.273.315.550,12.885.842.318,413648529640.0,217597450994.0,229273315550.0,12885842318.0
