row_label_raw,row_label_full,col_0,col_1,col_2,col_3,VND,numeric__col_1,numeric__col_2,numeric__col_3,numeric__VND
Năm phát sinh,Năm phát sinh,Năm phát sinh,Có thể được chuyển thành chi phí lãi vay được trừ thuế đến năm,Chi phí lãi vay chưa được trừ thuế phát sinh,Chi phí lãi vay chưa được trừ đã chuyển sang năm sau tính đến ngày 31/12/2022,Chi phí lãi vay chưa được trừ không còn được chuyển sang năm sau đến ngày 31/12/2022,,,,
2021,Năm phát sinh > 2021,2021,2026,60.495.638.851,-,60.495.638.851,2026.0,60495638851.0,,60495638851.0
2022,Năm phát sinh > 2022,2022,2027,483.219.186.720,-,483.219.186.720,2027.0,483219186720.0,,483219186720.0
TỔNG CỘNG,Năm phát sinh > TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,543.714.825.571,,543.714.825.571,,543714825571.0,,543714825571.0
