row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,92.382.178.378,66.220.280.712,92382178378.0,66220280712.0
"Công cụ, dụng cụ sử dụng cho công trình xây dựng","Công cụ, dụng cụ sử dụng cho công trình xây dựng","Công cụ, dụng cụ sử dụng cho công trình xây dựng",80.200.358.172,53.738.245.085,80200358172.0,53738245085.0
Khác,Khác,Khác,12.181.820.206,12.482.035.627,12181820206.0,12482035627.0
Dài hạn,Dài hạn,Dài hạn,347.541.176.855,331.381.915.167,347541176855.0,331381915167.0
Chi phí môi giới,Chi phí môi giới,Chi phí môi giới,107.941.842.265,134.230.974.373,107941842265.0,134230974373.0
Tiền thuê đất trả trước (*),Tiền thuê đất trả trước (*),Tiền thuê đất trả trước (*),102.098.281.441,104.663.893.671,102098281441.0,104663893671.0
"Công cụ, dụng cụ sử dụng cho công trình xây dựng","Công cụ, dụng cụ sử dụng cho công trình xây dựng","Công cụ, dụng cụ sử dụng cho công trình xây dựng",70.608.937.869,36.341.536.396,70608937869.0,36341536396.0
Phí bảo lãnh,Phí bảo lãnh,Phí bảo lãnh,20.999.572.312,15.215.363.053,20999572312.0,15215363053.0
Khác,Khác,Khác,45.892.542.968,40.930.147.674,45892542968.0,40930147674.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,439.923.355.233,397.602.195.879,439923355233.0,397602195879.0
