row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Tạm ứng cho nhân viên (*),Ngắn hạn > Tạm ứng cho nhân viên (*),Tạm ứng cho nhân viên (*),622.013.093.897,450.837.067.657,622013093897.0,450837067657.0
Tạm ứng cho Chủ tịch Hội đồng Quản trị (**),Ngắn hạn > Tạm ứng cho Chủ tịch Hội đồng Quản trị (**),Tạm ứng cho Chủ tịch Hội đồng Quản trị (**),120.000.000.000,-,120000000000.0,
Các khoản đặt cọc để mua dự án và căn hộ,Ngắn hạn > Các khoản đặt cọc để mua dự án và căn hộ,Các khoản đặt cọc để mua dự án và căn hộ,384.480.689.793,384.480.689.793,384480689793.0,384480689793.0
Cho mượn nguồn lực sản xuất,Ngắn hạn > Cho mượn nguồn lực sản xuất,Cho mượn nguồn lực sản xuất,298.735.678.335,280.374.985.520,298735678335.0,280374985520.0
Lãi phải thu từ bên khác,Ngắn hạn > Lãi phải thu từ bên khác,Lãi phải thu từ bên khác,123.360.537.070,150.502.411.167,123360537070.0,150502411167.0
"Các khoản ký quỹ, ký cược khác","Ngắn hạn > Các khoản ký quỹ, ký cược khác","Các khoản ký quỹ, ký cược khác",30.271.418.524,30.210.120.105,30271418524.0,30210120105.0
Phải thu từ thanh lý khoản đầu tư (***),Ngắn hạn > Phải thu từ thanh lý khoản đầu tư (***),Phải thu từ thanh lý khoản đầu tư (***),206.387.000.000,47.446.000.000,206387000000.0,47446000000.0
Phải thu khác dự án của Hồng Hà,Ngắn hạn > Phải thu khác dự án của Hồng Hà,Phải thu khác dự án của Hồng Hà,5.622.966.281,-,5622966281.0,
Khác,Ngắn hạn > Khác,Khác,80.037.340.845,40.961.232.443,80037340845.0,40961232443.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,1.870.908.724.745,1.384.812.506.685,1870908724745.0,1384812506685.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu ngắn hạn khác từ bên khác,Trong đó: > Phải thu ngắn hạn khác từ bên khác,Phải thu ngắn hạn khác từ bên khác,1.455.953.468.717,1.343.715.084.701,1455953468717.0,1343715084701.0
Phải thu ngắn hạn khác từ các bên liên quan(Thuyết minh số 33),Trong đó: > Phải thu ngắn hạn khác từ các bên liên quan(Thuyết minh số 33),Phải thu ngắn hạn khác từ các bên liên quan(Thuyết minh số 33),414.955.256.028,41.097.421.984,414955256028.0,41097421984.0
Dự phòng nợ phải thu khác ngắn hạn khó đòi,Trong đó: > Dự phòng nợ phải thu khác ngắn hạn khó đòi,Dự phòng nợ phải thu khác ngắn hạn khó đòi,(475.179.524.665),(9.662.783.937),-475179524665.0,-9662783937.0
GIÁ TRỊ THUÀN,Trong đó: > GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,1.395.729.200.080,1.375.149.722.748,1395729200080.0,1375149722748.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Tạm ứng cho nhân viên (*),Dài hạn > Tạm ứng cho nhân viên (*),Tạm ứng cho nhân viên (*),266.000.000.000,,266000000000.0,
Các khoản ký quỹ,Dài hạn > Các khoản ký quỹ,Các khoản ký quỹ,70.375.910.775,61.206.307.310,70375910775.0,61206307310.0
Khác,Dài hạn > Khác,Khác,3.183.457.211,1.408.465.611,3183457211.0,1408465611.0
,,,339.559.367.986,62.614.772.921,339559367986.0,62614772921.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,1.735.288.568.066,1.437.764.495.669,1735288568066.0,1437764495669.0
