row_label_raw,row_label_full,col_0,Năm kết thúc ngày,Năm kết thúc ngày_1,numeric__Năm kết thúc ngày,numeric__Năm kết thúc ngày_1
,,,30/9/2020VND,30/9/2019VND,,
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,1.229.157.747.928,698.516.779.014,1229157747928.0,698516779014.0
Thuế theo thuế suất của Công ty,Thuế theo thuế suất của Công ty,Thuế theo thuế suất của Công ty,245.831.549.586,139.703.355.803,245831549586.0,139703355803.0
Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,53.374.556.020,14.945.292.365,53374556020.0,14945292365.0
Thu nhập không bị tính thuế,Thu nhập không bị tính thuế,Thu nhập không bị tính thuế,(159.486.780.416),(67.239.228.877),-159486780416.0,-67239228877.0
Dự phòng thiếu những năm trước,Dự phòng thiếu những năm trước,Dự phòng thiếu những năm trước,13.853.323.303,-,13853323303.0,
,,,153.572.648.493,87.409.419.291,153572648493.0,87409419291.0
