row_label_raw,row_label_full,col_0,Năm kết thúc ngày,Năm kết thúc ngày_1,numeric__Năm kết thúc ngày,numeric__Năm kết thúc ngày_1
,,,30/9/2020VND,30/9/2019VND,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,30.286.414.827,18.582.166.980,30286414827.0,18582166980.0
Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,-,11.704.247.847,,11704247847.0
Dự phòng hoàn nhập trong năm,Dự phòng hoàn nhập trong năm,Dự phòng hoàn nhập trong năm,(5.748.549.551),-,-5748549551.0,
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,24.537.865.276,30.286.414.827,24537865276.0,30286414827.0
