row_label_raw,row_label_full,col_0,Giá gốc/Số có khả năng trả nợ,Giá gốc/Số có khả năng trả nợ_1,numeric__Giá gốc/Số có khả năng trả nợ,numeric__Giá gốc/Số có khả năng trả nợ_1
,,,30/9/2020VND,1/10/2019VND,,
Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,,
Công ty TNHH Một Thành Viên Hoa Sen Nhơn Hội- Bình Định,Công ty con > Công ty TNHH Một Thành Viên Hoa Sen Nhơn Hội- Bình Định,Công ty TNHH Một Thành Viên Hoa Sen Nhơn Hội- Bình Định,331.558.978.673,237.095.129.919,331558978673.0,237095129919.0
Công ty TNHH Một Thành Viên Hoa Sen Bình Định,Công ty con > Công ty TNHH Một Thành Viên Hoa Sen Bình Định,Công ty TNHH Một Thành Viên Hoa Sen Bình Định,276.882.578.172,154.131.223.375,276882578172.0,154131223375.0
Công ty TNHH Một Thành Viên Hoa Sen Hà Nam,Công ty con > Công ty TNHH Một Thành Viên Hoa Sen Hà Nam,Công ty TNHH Một Thành Viên Hoa Sen Hà Nam,200.540.364.464,147.286.762.472,200540364464.0,147286762472.0
Công ty TNHH Một Thành Viên Vật liệu Xây dựngHoa Sen Yên Bái,Công ty con > Công ty TNHH Một Thành Viên Vật liệu Xây dựngHoa Sen Yên Bái,Công ty TNHH Một Thành Viên Vật liệu Xây dựngHoa Sen Yên Bái,71.677.939.985,48.550.683.122,71677939985.0,48550683122.0
Công ty thuộc sở hữu của Chủ tịch Công ty,Công ty thuộc sở hữu của Chủ tịch Công ty,Công ty thuộc sở hữu của Chủ tịch Công ty,Công ty thuộc sở hữu của Chủ tịch Công ty,Công ty thuộc sở hữu của Chủ tịch Công ty,,
Công ty TNHH Tập đoàn Đầu tư Hoa Sen,Công ty thuộc sở hữu của Chủ tịch Công ty > Công ty TNHH Tập đoàn Đầu tư Hoa Sen,Công ty TNHH Tập đoàn Đầu tư Hoa Sen,4.622.401.585,3.833.634.483,4622401585.0,3833634483.0
Công ty TNHH Một Thành Viên Đầu tư Hoa Sen Nghệ An,Công ty thuộc sở hữu của Chủ tịch Công ty > Công ty TNHH Một Thành Viên Đầu tư Hoa Sen Nghệ An,Công ty TNHH Một Thành Viên Đầu tư Hoa Sen Nghệ An,1.892.022,24.421.594,1892022.0,24421594.0
