row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,30/9/2020 VND,1/10/2019 VND,numeric__Mã số,numeric__Thuyết minh,numeric__30/9/2020 VND,numeric__1/10/2019 VND
Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),200,,4.925.206.543.486,5.338.121.471.738,200.0,,4925206543486.0,5338121471738.0
Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,210,,394.880.535.357,292.077.985.517,210.0,,394880535357.0,292077985517.0
Phải thu về cho vay dài hạn,Phải thu về cho vay dài hạn,Phải thu về cho vay dài hạn,215,10,212.856.006.357,68.956.017.357,215.0,10.0,212856006357.0,68956017357.0
Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,216,8(b),182.024.529.000,223.121.968.160,216.0,,182024529000.0,223121968160.0
Tài sản cố định,Tài sản cố định,Tài sản cố định,220,,1.364.003.049.395,1.725.295.312.625,220.0,,1364003049395.0,1725295312625.0
Tài sản cố định hữu hình,Tài sản cố định hữu hình,Tài sản cố định hữu hình,221,11,1.147.463.568.504,1.441.875.639.868,221.0,11.0,1147463568504.0,1441875639868.0
Nguyên giá,Nguyên giá,Nguyên giá,222,,3.392.265.713.774,3.390.288.246.734,222.0,,3392265713774.0,3390288246734.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,223,,(2.244.802.145.270),(1.948.412.606.866),223.0,,-2244802145270.0,-1948412606866.0
Tài sản cố định hữu hình thuê tài chính,Tài sản cố định hữu hình thuê tài chính,Tài sản cố định hữu hình thuê tài chính,224,12,18.551.181.042,65.309.125.812,224.0,12.0,18551181042.0,65309125812.0
Nguyên giá,Nguyên giá,Nguyên giá,225,,22.949.448.333,76.397.768.336,225.0,,22949448333.0,76397768336.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,226,,(4.398.267.291),(11.088.642.524),226.0,,-4398267291.0,-11088642524.0
Tài sản cố định vô hình,Tài sản cố định vô hình,Tài sản cố định vô hình,227,13,197.988.299.849,218.110.546.945,227.0,13.0,197988299849.0,218110546945.0
Nguyên giá,Nguyên giá,Nguyên giá,228,,248.569.747.599,259.599.505.310,228.0,,248569747599.0,259599505310.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,229,,(50.581.447.750),(41.488.958.365),229.0,,-50581447750.0,-41488958365.0
Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,240,,5.338.412.183,16.487.785.421,240.0,,5338412183.0,16487785421.0
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,242,14,5.338.412.183,16.487.785.421,242.0,14.0,5338412183.0,16487785421.0
Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,250,,3.072.965.000.000,3.154.345.000.000,250.0,,3072965000000.0,3154345000000.0
Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,251,15(b),3.051.965.000.000,3.138.345.000.000,251.0,,3051965000000.0,3138345000000.0
Đầu tư nằm giữ đến ngày đáo hạn,Đầu tư nằm giữ đến ngày đáo hạn,Đầu tư nằm giữ đến ngày đáo hạn,255,15(a),21.000.000.000,16.000.000.000,255.0,,21000000000.0,16000000000.0
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,260,,88.019.546.551,149.915.388.175,260.0,,88019546551.0,149915388175.0
Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,261,16(b),48.265.344.770,128.815.049.868,261.0,,48265344770.0,128815049868.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,262,17,39.754.201.781,21.100.338.307,262.0,17.0,39754201781.0,21100338307.0
TỔNG TÀI SẢN (270 = 100 + 200),TỔNG TÀI SẢN (270 = 100 + 200),TỔNG TÀI SẢN (270 = 100 + 200),270,,15.295.474.421.120,13.691.543.651.487,270.0,,15295474421120.0,13691543651487.0
