row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,6.047.993.323,1.576.922.000,6047993323.0,1576922000.0
Giá trị công cụ dụng cụ chờ phân bổ,Giá trị công cụ dụng cụ chờ phân bổ,Giá trị công cụ dụng cụ chờ phân bổ,604.256.457,340.491.581,604256457.0,340491581.0
Phí phát hành LC UPAS,Phí phát hành LC UPAS,Phí phát hành LC UPAS,4.061.945.205,-,4061945205.0,
Chi phí khác,Chi phí khác,Chi phí khác,1.381.791.661,1.236.430.419,1381791661.0,1236430419.0
Dài hạn,Dài hạn,Dài hạn,73.457.666.845,143.928.644.477,73457666845.0,143928644477.0
Chi phí sửa chữa lớn chờ phân bổ,Chi phí sửa chữa lớn chờ phân bổ,Chi phí sửa chữa lớn chờ phân bổ,36.115.347.686,91.895.218.296,36115347686.0,91895218296.0
Chi phí giai đoạn triển khai không đủ tiêu chuẩn ghi nhận TSCĐ VH,Chi phí giai đoạn triển khai không đủ tiêu chuẩn ghi nhận TSCĐ VH,Chi phí giai đoạn triển khai không đủ tiêu chuẩn ghi nhận TSCĐ VH,27.083.769.891,28.523.823.944,27083769891.0,28523823944.0
Giá trị công cụ dụng cụ chờ phân bổ,Giá trị công cụ dụng cụ chờ phân bổ,Giá trị công cụ dụng cụ chờ phân bổ,4.972.867.617,12.463.237.101,4972867617.0,12463237101.0
Chi phí khác,Chi phí khác,Chi phí khác,5.285.681.651,11.046.365.136,5285681651.0,11046365136.0
Cộng,Cộng,Cộng,79.505.660.168,145.505.566.477,79505660168.0,145505566477.0
