row_label_raw,row_label_full,Bên liên quan,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,62.730.940.840,62.939.045.836,62730940840.0,62939045836.0
Công ty CP Than - Điện Nông Sơn - TKV,Công ty CP Than - Điện Nông Sơn - TKV,Công ty CP Than - Điện Nông Sơn - TKV,62.730.940.840,62.939.045.836,62730940840.0,62939045836.0
Dài hạn,Dài hạn,Dài hạn,150.444.000.000,213.174.940.840,150444000000.0,213174940840.0
Công ty CP Than - Điện Nông Sơn - TKV,Công ty CP Than - Điện Nông Sơn - TKV,Công ty CP Than - Điện Nông Sơn - TKV,150.444.000.000,213.174.940.840,150444000000.0,213174940840.0
Cộng,Cộng,Cộng,213.174.940.840,276.113.986.676,213174940840.0,276113986676.0
