row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Xây dựng cơ bản,Xây dựng cơ bản,Xây dựng cơ bản,114.745.288.712,65.994.373.063,114745288712.0,65994373063.0
Xây dựng bãi thải xỉ NMND Na Dương giai đoạn 2011 - 2012 (nay là giai đoạn 2013 - 2015),Xây dựng bãi thải xỉ NMND Na Dương giai đoạn 2011 - 2012 (nay là giai đoạn 2013 - 2015),Xây dựng bãi thải xỉ NMND Na Dương giai đoạn 2011 - 2012 (nay là giai đoạn 2013 - 2015),20.082.328.227,20.091.928.227,20082328227.0,20091928227.0
Dự án Nhà máy Nhiệt Điện Na Dương 2,Dự án Nhà máy Nhiệt Điện Na Dương 2,Dự án Nhà máy Nhiệt Điện Na Dương 2,27.661.432.286,37.276.974.059,27661432286.0,37276974059.0
Thay thế các bộ làm mát xỉ đáy lò hơi NMND Cẩm Phả (NMND CP),Thay thế các bộ làm mát xỉ đáy lò hơi NMND Cẩm Phả (NMND CP),Thay thế các bộ làm mát xỉ đáy lò hơi NMND Cẩm Phả (NMND CP),30.415.899.883,460.324.000,30415899883.0,460324000.0
Dự án khác,Dự án khác,Dự án khác,36.585.628.316,8.165.146.777,36585628316.0,8165146777.0
Chi phí sửa chữa lớn TSCĐ,Chi phí sửa chữa lớn TSCĐ,Chi phí sửa chữa lớn TSCĐ,147.165.442.597,40.216.871.405,147165442597.0,40216871405.0
Tuabin máy phát và thiết bị phụ trợ tổ máy 1 - NMND CP,Tuabin máy phát và thiết bị phụ trợ tổ máy 1 - NMND CP,Tuabin máy phát và thiết bị phụ trợ tổ máy 1 - NMND CP,44.396.489.916,7.032.800,44396489916.0,7032800.0
"Hệ thống nước ngưng, cấp nước TH tổ máy 1 - NMND CP","Hệ thống nước ngưng, cấp nước TH tổ máy 1 - NMND CP","Hệ thống nước ngưng, cấp nước TH tổ máy 1 - NMND CP",22.082.971.538,34.494.288,22082971538.0,34494288.0
Bơm cấp 2A/2B/2C - NMND CP,Bơm cấp 2A/2B/2C - NMND CP,Bơm cấp 2A/2B/2C - NMND CP,41.034.240.864,42.352.000,41034240864.0,42352000.0
"Hệ thống máy cấp than lò 1,2 - NMND CP","Hệ thống máy cấp than lò 1,2 - NMND CP","Hệ thống máy cấp than lò 1,2 - NMND CP",7.789.280.626,6.240.189.550,7789280626.0,6240189550.0
Hệ thống vận chuyển than NMND CP,Hệ thống vận chuyển than NMND CP,Hệ thống vận chuyển than NMND CP,8.209.991.979,4.094.802.057,8209991979.0,4094802057.0
Dự án khác,Dự án khác,Dự án khác,23.652.467.674,29.798.000.710,23652467674.0,29798000710.0
Cộng,Cộng,Cộng,261.910.731.309,106.211.244.468,261910731309.0,106211244468.0
