row_label_raw,row_label_full,col_0,Số năm nay,Số năm trước,numeric__Số năm nay,numeric__Số năm trước
Lãi tiền vay,Lãi tiền vay,Lãi tiền vay,327.934.666.828,127.900.332.237,327934666828.0,127900332237.0
Lỗ chênh lệch tỷ giá phân bổ,Lỗ chênh lệch tỷ giá phân bổ,Lỗ chênh lệch tỷ giá phân bổ,-,173.007.898.656,,173007898656.0
Lỗ chênh lệch tỷ giá đã thực hiện,Lỗ chênh lệch tỷ giá đã thực hiện,Lỗ chênh lệch tỷ giá đã thực hiện,20.247.537.827,-,20247537827.0,
Lỗ chênh lệch tỷ giá chưa thực hiện,Lỗ chênh lệch tỷ giá chưa thực hiện,Lỗ chênh lệch tỷ giá chưa thực hiện,117.240.637.849,-,117240637849.0,
Lỗ phát sinh từ việc nhận sáp nhập,Lỗ phát sinh từ việc nhận sáp nhập,Lỗ phát sinh từ việc nhận sáp nhập,-,1.666.489.030.243,,1666489030243.0
Dự phòng tổn thất đầu tư tài chính dài hạn,Dự phòng tổn thất đầu tư tài chính dài hạn,Dự phòng tổn thất đầu tư tài chính dài hạn,-,(1.616.750.354.924),,-1616750354924.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,14.245.223.024,65.571.077.706,14245223024.0,65571077706.0
Cộng,Cộng,Cộng,479.668.065.528,416.217.983.918,479668065528.0,416217983918.0
