row_label_raw,row_label_full,col_0,Số năm nay,Số năm trước,numeric__Số năm nay,numeric__Số năm trước
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",4.914.104.138,1.949.665.486,4914104138.0,1949665486.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",334.461.055.823,345.506.011.841,334461055823.0,345506011841.0
Lãi chênh lệch tỷ giá chưa thực hiện,Lãi chênh lệch tỷ giá chưa thực hiện,Lãi chênh lệch tỷ giá chưa thực hiện,81.020.200,9.337.676.549,81020200.0,9337676549.0
Lãi chênh lệch tỷ giá đã thực hiện,Lãi chênh lệch tỷ giá đã thực hiện,Lãi chênh lệch tỷ giá đã thực hiện,1.380.321.009,62.757.688.059,1380321009.0,62757688059.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,2.877.732.828,35.453.196.031,2877732828.0,35453196031.0
Cộng,Cộng,Cộng,343.714.233.998,455.004.237.966,343714233998.0,455004237966.0
