row_label_raw,row_label_full,col_0,Nguyên nhân xóa sổ,Năm xóa sổ,31/12/2025 VND,1/1/2025 VND,numeric__Nguyên nhân xóa sổ,numeric__Năm xóa sổ,numeric__31/12/2025 VND,numeric__1/1/2025 VND
Phải thu Công ty Cổ phần,Phải thu Công ty Cổ phần,Phải thu Công ty Cổ phần,Không có,,,,,,,
Dệt May Hapaco Hải Phòng,Phải thu Công ty Cổ phần > Dệt May Hapaco Hải Phòng,Dệt May Hapaco Hải Phòng,khả năng thu hồi,2011,6.193.939.787,6.193.939.787,,2011.0,6193939787.0,6193939787.0
Phải thu Công ty TNHH,Phải thu Công ty TNHH,Phải thu Công ty TNHH,Không có,,,,,,,
MTV Đệt 19-5 Hà Nội,Phải thu Công ty TNHH > MTV Đệt 19-5 Hà Nội,MTV Đệt 19-5 Hà Nội,khả năng thu hồi,2011,4.220.231.656,4.220.231.656,,2011.0,4220231656.0,4220231656.0
Công ty TNHH Sản xuất,Công ty TNHH Sản xuất,Công ty TNHH Sản xuất,Không có,,,,,,,
Thương mại Dịch vụ Bạch Việt,Công ty TNHH Sản xuất > Thương mại Dịch vụ Bạch Việt,Thương mại Dịch vụ Bạch Việt,khả năng thu hồi,2024,2.883.059.365,2.883.059.365,,2024.0,2883059365.0,2883059365.0
Phải thu các đối tượng khác,Phải thu các đối tượng khác,Phải thu các đối tượng khác,Không có,,,,,,,
,,,khả năng thu hồi,,8.102.183.977,18.459.888.056,,,8102183977.0,18459888056.0
,,,,,21.399.414.785,31.757.118.864,,,21399414785.0,31757118864.0
