row_label_raw,row_label_full,Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \) > Tiền và các khoản tương đương tiền đầu năm,Mã số > 50 > 60,Thuyết minh,2025 VND > (29.527.966.939) > 1.004.605.536.998,2024 VND > 332.547.645.321 > 668.657.670.914,numeric__Mã số > 50 > 60,numeric__Thuyết minh,numeric__2025 VND > (29.527.966.939) > 1.004.605.536.998,numeric__2024 VND > 332.547.645.321 > 668.657.670.914
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,5.706.034.350,3.400.220.763,61.0,,5706034350.0,3400220763.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),70,5,980.783.604.409,1.004.605.536.998,70.0,5.0,980783604409.0,1004605536998.0
