row_label_raw,row_label_full,col_0,Thuế suất,31/12/2025 VND,1/1/2025 VND,numeric__Thuế suất,numeric__31/12/2025 VND,numeric__1/1/2025 VND
Tài sản thuế thu nhập hoãn lại:,Tài sản thuế thu nhập hoãn lại:,Tài sản thuế thu nhập hoãn lại:,Tài sản thuế thu nhập hoãn lại:,Tài sản thuế thu nhập hoãn lại:,Tài sản thuế thu nhập hoãn lại:,,,
Tài sản cố định,Tài sản thuế thu nhập hoãn lại: > Tài sản cố định,Tài sản cố định,20%,10.739.090.162,10.971.592.554,0.2,10739090162.0,10971592554.0
Các khoản mục khác,Tài sản thuế thu nhập hoãn lại: > Các khoản mục khác,Các khoản mục khác,20%,1.529.294.957,4.308.844.958,0.2,1529294957.0,4308844958.0
Tổng tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại: > Tổng tài sản thuế thu nhập hoãn lại,Tổng tài sản thuế thu nhập hoãn lại,,12.268.385.119,15.280.437.512,,12268385119.0,15280437512.0
Thuế thu nhập hoãn lại phải trả:,Thuế thu nhập hoãn lại phải trả:,Thuế thu nhập hoãn lại phải trả:,Thuế thu nhập hoãn lại phải trả:,Thuế thu nhập hoãn lại phải trả:,Thuế thu nhập hoãn lại phải trả:,,,
Các khoản dự phòng,Thuế thu nhập hoãn lại phải trả: > Các khoản dự phòng,Các khoản dự phòng,20%,(177.494.564.596),(166.053.734.923),0.2,-177494564596.0,-166053734923.0
Thuế thu nhập hoãn lại phải trả thuần,Thuế thu nhập hoãn lại phải trả: > Thuế thu nhập hoãn lại phải trả thuần,Thuế thu nhập hoãn lại phải trả thuần,,(165.226.179.477),(150.773.297.411),,-165226179477.0,-150773297411.0
