row_label_raw,row_label_full,Đơn vị khácCác khoản đầu tư vào cổ phiếu trên thị trường▪ Ngân hàng TMCPCông thươngViệt Nam (**),"Tỷ lệ sở hữu % > 0,002%","Tỷ lệ quyền biểu quyết % > 0,002%",31/12/2025 > Giá gốc VND > -,31/12/2025 > Dự phòng VND > -,31/12/2025 > Giá trị hợp lý VND > 1.348.555.000,"31/12/2025 > Tỷ lệ sở hữu % > 0,002%","1/1/2025 > Tỷ lệ quyền biểu quyết % > 0,002%",1/1/2025 > Giá gốc VND > 1.348.555.000,1/1/2025 > Dự phòng VND > -,"numeric__Tỷ lệ sở hữu % > 0,002%","numeric__Tỷ lệ quyền biểu quyết % > 0,002%",numeric__31/12/2025 > Giá gốc VND > -,numeric__31/12/2025 > Dự phòng VND > -,numeric__31/12/2025 > Giá trị hợp lý VND > 1.348.555.000,"numeric__31/12/2025 > Tỷ lệ sở hữu % > 0,002%","numeric__1/1/2025 > Tỷ lệ quyền biểu quyết % > 0,002%",numeric__1/1/2025 > Giá gốc VND > 1.348.555.000,numeric__1/1/2025 > Dự phòng VND > -
Các khoản đầu tư vào công cụ vốn chủ sở hữu khác▪ Công ty Cổ phần TCEVINA DENIM,Các khoản đầu tư vào công cụ vốn chủ sở hữu khác▪ Công ty Cổ phần TCEVINA DENIM,Các khoản đầu tư vào công cụ vốn chủ sở hữu khác▪ Công ty Cổ phần TCEVINA DENIM,"2,10%","2,10%",19.450.204.510161.607.801.843,(30.809.946.725),(*) (*),"2,10%","2,10%",19.450.204.510162.679.683.843,(51.427.122.425),0.021,0.021,1.9450204510161608e+22,-30809946725.0,,0.021,0.021,1.945020451016268e+22,-51427122425.0
Các khoản đầu tư vào công cụ vốn chủ sở hữu khác▪ Công ty Cổ phần TCEVINA DENIM,Các khoản đầu tư vào công cụ vốn chủ sở hữu khác▪ Công ty Cổ phần TCEVINA DENIM,Các khoản đầu tư vào công cụ vốn chủ sở hữu khác▪ Công ty Cổ phần TCEVINA DENIM,"2,10%","2,10%",181.058.006.353,(30.809.946.725),(*) (*),"2,10%","2,10%",183.478.443.353,(51.427.122.425),0.021,0.021,181058006353.0,-30809946725.0,,0.021,0.021,183478443353.0,-51427122425.0
