row_label_raw,row_label_full,col_0,1/1/2025Giá trị ghi sổ và số có khả năng trả nợ VND,Tăng VND,Giảm VND,Chênh lệch tỷ giá chưa thực hiện VND,31/12/2025Giá trị ghi sổ và số có khả năng trả nợ VND,numeric__1/1/2025Giá trị ghi sổ và số có khả năng trả nợ VND,numeric__Tăng VND,numeric__Giảm VND,numeric__Chênh lệch tỷ giá chưa thực hiện VND,numeric__31/12/2025Giá trị ghi sổ và số có khả năng trả nợ VND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,3.826.867.220.061,14.116.398.671.530,(13.242.934.280.101),21.503.746.501,4.721.835.357.991,3826867220061.0,14116398671530.0,-13242934280101.0,21503746501.0,4721835357991.0
Vay và nợ thuê tài chính dài hạn đến hạn trả (Thuyết minh 24(b)),Vay và nợ thuê tài chính dài hạn đến hạn trả (Thuyết minh 24(b)),Vay và nợ thuê tài chính dài hạn đến hạn trả (Thuyết minh 24(b)),213.164.902.765,192.023.568.183,(228.225.441.816),2.899.242.160,179.862.271.292,213164902765.0,192023568183.0,-228225441816.0,2899242160.0,179862271292.0
,,,4.040.032.122.826,14.308.422.239.713,(13.471.159.721.917),24.402.988.661,4.901.697.629.283,4040032122826.0,14308422239713.0,-13471159721917.0,24402988661.0,4901697629283.0
