row_label_raw,row_label_full,col_0,Năm trước,Năm trước_1,numeric__Năm trước,numeric__Năm trước_1
,,,Số đã báo cáo,Số trình bày lại,,
Lợi nhuận trong năm phân bổ cho các cổ đông sở hữu cổ phiếu phổ thông của Công ty mẹ (VND),Lợi nhuận trong năm phân bổ cho các cổ đông sở hữu cổ phiếu phổ thông của Công ty mẹ (VND),Lợi nhuận trong năm phân bổ cho các cổ đông sở hữu cổ phiếu phổ thông của Công ty mẹ (VND),6.715.504.313.658,6.715.504.313.658,6715504313658.0,6715504313658.0
"Trích quỹ Khen thưởng, Phúc lợi từ lợi nhuận của công ty mẹ và các công ty con (VND)","Trích quỹ Khen thưởng, Phúc lợi từ lợi nhuận của công ty mẹ và các công ty con (VND)","Trích quỹ Khen thưởng, Phúc lợi từ lợi nhuận của công ty mẹ và các công ty con (VND)",178.137.819.726,286.967.993.685,178137819726.0,286967993685.0
Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),6.537.366.493.932,6.428.536.319.973,6537366493932.0,6428536319973.0
Số cổ phiếu phổ thông đang lưu hành bình quân trong năm (cổ phiếu),Số cổ phiếu phổ thông đang lưu hành bình quân trong năm (cổ phiếu),Số cổ phiếu phổ thông đang lưu hành bình quân trong năm (cổ phiếu),3.100.499.616,3.100.499.616,3100499616.0,3100499616.0
Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),2.108,2.073,2108.0,2073.0
