row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
A.,A.,A.,TÀI SẢN NGĂN HẠN,100,,58.471.339.394.419,44.544.299.212.274,,100.0,,58471339394419.0,44544299212274.0
I.,I.,I.,Tiền và các khoản tương đương tiền,110,4,22.853.096.476.348,16.345.674.140.133,,110.0,4.0,22853096476348.0,16345674140133.0
1.,1.,1.,Tiền,111,,254.094.099.389,387.671.763.174,,111.0,,254094099389.0,387671763174.0
2.,2.,2.,Các khoản tương đương tiền,112,,22.599.002.376.959,15.958.002.376.959,,112.0,,22599002376959.0,15958002376959.0
II.,II.,II.,Đầu tư tài chính ngắn hạn,120,5,2.172.266.010.000,4.189.568.840.000,,120.0,5.0,2172266010000.0,4189568840000.0
1.,1.,1.,Đầu tư nằm giữ đến ngày đáo hạn,123,,2.172.266.010.000,4.189.568.840.000,,123.0,,2172266010000.0,4189568840000.0
III.,III.,III.,Các khoản phải thu ngắn hạn,130,,16.553.037.481.898,13.600.571.686.422,,130.0,,16553037481898.0,13600571686422.0
1.,1.,1.,Phải thu ngắn hạn của khách hàng,131,6,16.097.812.372.261,13.251.103.741.666,,131.0,6.0,16097812372261.0,13251103741666.0
2.,2.,2.,Trả trước cho người bán ngắn hạn,132,7,350.150.147.510,250.147.088.085,,132.0,7.0,350150147510.0,250147088085.0
3.,3.,3.,Phải thu ngắn hạn khác,136,8,105.438.184.824,96.987.604.392,,136.0,8.0,105438184824.0,96987604392.0
4.,4.,4.,Dự phòng phải thu ngắn hạn khó đòi,137,,(364.458.330),(364.458.330),,137.0,,-364458330.0,-364458330.0
5.,5.,5.,Tài sản thiếu chờ xử lý,139,,1.235.633,2.697.710.609,,139.0,,1235633.0,2697710609.0
IV.,IV.,IV.,Hàng tồn kho,140,9,16.809.029.395.688,10.358.095.365.157,,140.0,9.0,16809029395688.0,10358095365157.0
1.,1.,1.,Hàng tồn kho,141,,16.953.935.604.356,10.376.585.353.744,,141.0,,16953935604356.0,10376585353744.0
2.,2.,2.,Dự phòng giảm giá hàng tồn kho,149,,(144.906.208.668),(18.489.988.587),,149.0,,-144906208668.0,-18489988587.0
V.,V.,V.,Tài sản ngắn hạn khác,150,,83.910.030.485,50.389.180.562,,150.0,,83910030485.0,50389180562.0
1.,1.,1.,Chi phí trả trước ngắn hạn,151,10,78.264.384.464,44.655.143.922,,151.0,10.0,78264384464.0,44655143922.0
2.,2.,2.,Thuế và các khoản khác phải thu Nhà nước,153,13,5.645.646.021,5.734.036.640,,153.0,13.0,5645646021.0,5734036640.0
B.,B.,B.,TÀI SẢN DÀI HẠN,200,,20.016.589.667.431,22.251.363.516.375,,200.0,,20016589667431.0,22251363516375.0
I.,I.,I.,Các khoản phải thu dài hạn,210,,534.035.547.749,533.509.547.749,,210.0,,534035547749.0,533509547749.0
1.,1.,1.,Trả trước cho người bán dài hạn,212,7,533.509.547.749,533.509.547.749,,212.0,7.0,533509547749.0,533509547749.0
2.,2.,2.,Phải thu dài hạn khác,216,,526.000.000,-,,216.0,,526000000.0,
II.,II.,II.,Tài sản cố định,220,,18.075.350.073.228,20.136.092.225.647,,220.0,,18075350073228.0,20136092225647.0
1.,1.,1.,Tài sản cố định hữu hình,221,11,17.885.159.850.501,19.918.067.649.633,,221.0,11.0,17885159850501.0,19918067649633.0
,,,- Nguyên giá,222,,47.550.903.268.739,47.445.942.979.103,,222.0,,47550903268739.0,47445942979103.0
,,,- Giá trị hao mòn lũy kế,223,,(29.665.743.418.238),(27.527.875.329.470),,223.0,,-29665743418238.0,-27527875329470.0
2.,2.,2.,Tài sản cố định vô hình,227,12,190.190.222.727,218.024.576.014,,227.0,12.0,190190222727.0,218024576014.0
,,,- Nguyên giá,228,,842.287.871.122,816.204.682.122,,228.0,,842287871122.0,816204682122.0
,,,- Giá trị hao mòn lũy kế,229,,(652.097.648.395),(598.180.106.108),,229.0,,-652097648395.0,-598180106108.0
III.,III.,III.,Tài sản dở dang dài hạn,240,,1.274.551.993.557,1.205.504.779.827,,240.0,,1274551993557.0,1205504779827.0
1.,1.,1.,Chi phí xây dựng cơ bản dở dang,242,14,1.274.551.993.557,1.205.504.779.827,,242.0,14.0,1274551993557.0,1205504779827.0
IV.,IV.,IV.,Đầu tư tài chính dài hạn,250,5,9.957.778.066,9.979.607.564,,250.0,5.0,9957778066.0,9979607564.0
1.,1.,1.,Đầu tư góp vốn vào đơn vị khác,253,,11.244.000.000,11.244.000.000,,253.0,,11244000000.0,11244000000.0
2.,2.,2.,Dự phòng đầu tư tài chính dài hạn,254,,(1.286.221.934),(1.264.392.436),,254.0,,-1286221934.0,-1264392436.0
V.,V.,V.,Tài sản dài hạn khác,260,,122.694.274.831,366.277.355.588,,260.0,,122694274831.0,366277355588.0
1.,1.,1.,Chi phí trả trước dài hạn,261,10,103.138.979.398,320.644.836.279,,261.0,10.0,103138979398.0,320644836279.0
2.,2.,2.,Tài sản thuế thu nhập hoãn lại,262,,19.555.295.433,45.632.519.309,,262.0,,19555295433.0,45632519309.0
,,,TỔNG CỘNG TÀI SẢN (270=100+200),270,,78.487.929.061.850,66.795.662.728.649,,270.0,,78487929061850.0,66795662728649.0
