row_label_raw,row_label_full,Ông Bùi Ngọc Dương,Tổng Giám đốc,numeric__Tổng Giám đốc
Ông Nguyễn Ngọc Anh,Ông Nguyễn Ngọc Anh,Ông Nguyễn Ngọc Anh,Phó Tổng Giám đốc,
Ông Nghiêm Đức Dương,Ông Nghiêm Đức Dương,Ông Nghiêm Đức Dương,Phó Tổng Giám đốc,
Ông Trần Đoàn Thịnh,Ông Trần Đoàn Thịnh,Ông Trần Đoàn Thịnh,Phó Tổng Giám đốc,
Ông Nguyễn Việt Thắng,Ông Nguyễn Việt Thắng,Ông Nguyễn Việt Thắng,Phó Tổng Giám đốc,
Ông Phạm Minh Nghĩa,Ông Phạm Minh Nghĩa,Ông Phạm Minh Nghĩa,Phó Tổng Giám đốc (bố nhiệm ngày 07 tháng 7 năm 2022),
Ông Mai Tuấn Đạt,Ông Mai Tuấn Đạt,Ông Mai Tuấn Đạt,Phó Tổng Giám đốc (bố nhiệm ngày 07 tháng 7 năm 2022),
