row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
a. Trả trước cho người bán ngắn hạn,a. Trả trước cho người bán ngắn hạn,a. Trả trước cho người bán ngắn hạn,350.150.147.510,250.147.088.085,350150147510.0,250147088085.0
SOCAR Trading Singapore Pte Ltd,SOCAR Trading Singapore Pte Ltd,SOCAR Trading Singapore Pte Ltd,104.110.692.473,-,104110692473.0,
Honeywell International Sdn Bhd,Honeywell International Sdn Bhd,Honeywell International Sdn Bhd,34.374.861.787,-,34374861787.0,
"Glencore Singapore Pte Ltd.,","Glencore Singapore Pte Ltd.,","Glencore Singapore Pte Ltd.,",-,150.954.435.153,,150954435153.0
Conifer Singapore Pte. Ltd.,Conifer Singapore Pte. Ltd.,Conifer Singapore Pte. Ltd.,-,8.834.084.000,,8834084000.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,211.664.593.250,90.358.568.932,211664593250.0,90358568932.0
b. Trả trước cho người bán dài hạn,b. Trả trước cho người bán dài hạn,b. Trả trước cho người bán dài hạn,533.509.547.749,533.509.547.749,533509547749.0,533509547749.0
Ban Quản lý Khu kinh tế Dung Quất (*),Ban Quản lý Khu kinh tế Dung Quất (*),Ban Quản lý Khu kinh tế Dung Quất (*),533.509.547.749,533.509.547.749,533509547749.0,533509547749.0
,,,883.659.695.259,783.656.635.834,883659695259.0,783656635834.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Trả trước cho các bên liên quan(Chi tiết tại Thuyết minh số 34),Trong đó: > Trả trước cho các bên liên quan(Chi tiết tại Thuyết minh số 34),Trả trước cho các bên liên quan(Chi tiết tại Thuyết minh số 34),104.056.900.330,51.562.340.665,104056900330.0,51562340665.0
