row_label_raw,row_label_full,Tên công ty,Địa chỉ trụ sở chính,Hoạt động kinh doanh chính,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Địa chỉ trụ sở chính,numeric__Hoạt động kinh doanh chính,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
Tên công ty,Tên công ty,Tên công ty,Địa chỉ trụ sở chính,Hoạt động kinh doanh chính,Tỷ lệ lợi ích,Tỷ lệ quyền biểu quyết,Tỷ lệ lợi ích,Tỷ lệ quyền biểu quyết,,,,,,
Công ty Cổ phần Vật tư Kỹ thuật Nông nghiệp Cần Thơ (i) (“TSC”),Tên công ty > Công ty Cổ phần Vật tư Kỹ thuật Nông nghiệp Cần Thơ (i) (“TSC”),Công ty Cổ phần Vật tư Kỹ thuật Nông nghiệp Cần Thơ (i) (“TSC”),"1D Phạm Ngũ Lão, phường Thới Bình, quận Ninh Kiều, thành phố Cần Thơ",Kinh doanh các sản phẩm từ nông nghiệp,"41,07%","41,07%","41,07%","41,07%",,,0.4107,0.4107,0.4107,0.4107
Công ty Cổ phần Dược phẩm Cửu Long (“DCL”),Tên công ty > Công ty Cổ phần Dược phẩm Cửu Long (“DCL”),Công ty Cổ phần Dược phẩm Cửu Long (“DCL”),"Số 150 đường 14 tháng 9, phường 5, thành phố Vĩnh Long, tỉnh Vĩnh Long","Kinh doanh được phẩm, thiết bị y tế","58,05%","58,05%","58,05%","58,05%",,,0.5805,0.5805,0.5805,0.5805
Công ty TNHH Xuất nhập khẩu và Thương mại F.I.T Việt Nam (“FXK”),Tên công ty > Công ty TNHH Xuất nhập khẩu và Thương mại F.I.T Việt Nam (“FXK”),Công ty TNHH Xuất nhập khẩu và Thương mại F.I.T Việt Nam (“FXK”),"Tầng 5 - Tòa Times Tower, số 35 đường Lê Văn Lương, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Xuất nhập khẩu các mặt hàng nông sản,100%,100%,100%,100%,,,1.0,1.0,1.0,1.0
Công ty Cổ phần Đầu tư Bất động sản F.I.T (“FLD”),Tên công ty > Công ty Cổ phần Đầu tư Bất động sản F.I.T (“FLD”),Công ty Cổ phần Đầu tư Bất động sản F.I.T (“FLD”),"Tầng 5 - Tòa Times Tower, số 35 đường Lê Văn Lương, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Kinh doanh bất động sản,"99,90%","99,90%","99,90%","99,90%",,,0.9990000000000001,0.9990000000000001,0.9990000000000001,0.9990000000000001
