row_label_raw,row_label_full,Số đầu năm,Năm nay > 5.213.703.667,Năm trước > 5.145.010.093,numeric__Năm nay > 5.213.703.667,numeric__Năm trước > 5.145.010.093
Ghi nhận vào kết quả kinh doanh,Ghi nhận vào kết quả kinh doanh,Ghi nhận vào kết quả kinh doanh,641.423.324,68.693.574,641423324.0,68693574.0
Số cuối năm,Số cuối năm,Số cuối năm,5.855.126.991,5.213.703.667,5855126991.0,5213703667.0
