row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số cuối năm
Thuế GTGT hàng bán nội địa và nhập khẩu,Thuế GTGT hàng bán nội địa và nhập khẩu,Thuế GTGT hàng bán nội địa và nhập khẩu,1.481.444.353,28.774.608.540,28.360.347.730,1.895.705.163,1481444353.0,28774608540.0,28360347730.0,1895705163.0
"Thuế xuất, nhập khẩu","Thuế xuất, nhập khẩu","Thuế xuất, nhập khẩu",-,76.257.638,76.257.638,-,,76257638.0,76257638.0,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,77.005.396.405,42.472.531.153,78.880.384.769,40.597.542.789,77005396405.0,42472531153.0,78880384769.0,40597542789.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,961.883.589,7.145.920.031,7.229.418.516,878.385.104,961883589.0,7145920031.0,7229418516.0,878385104.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,214.934.600,2.706.785.100,2.686.641.000,235.078.700,214934600.0,2706785100.0,2686641000.0,235078700.0
"Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất",-,2.079.457.807,2.079.457.807,-,,2079457807.0,2079457807.0,
"Các loại thuế, phí, lệ phí và các khoản phải nộp khác","Các loại thuế, phí, lệ phí và các khoản phải nộp khác","Các loại thuế, phí, lệ phí và các khoản phải nộp khác",19.734.000,1.438.778.203,1.436.867.203,21.645.000,19734000.0,1438778203.0,1436867203.0,21645000.0
Cộng,Cộng,Cộng,79.683.392.947,84.694.338.472,120.749.374.663,43.628.356.756,79683392947.0,84694338472.0,120749374663.0,43628356756.0
