row_label_raw,row_label_full,Công ty Cổ phần Đầu tư Thương mại Hoa Sen Việt Nam > Công ty Cổ phần Đầu tư và Thương mại Phố Hiến Việt Nam,Số cuối năm > -,Số đầu năm > 18.777.418.730 > 24.779.557.110,numeric__Số cuối năm > -,numeric__Số đầu năm > 18.777.418.730 > 24.779.557.110
Công ty Cổ phần Đầu tư Trí Việt,Công ty Cổ phần Đầu tư Trí Việt,Công ty Cổ phần Đầu tư Trí Việt,-,6.255.301.085,,6255301085.0
Công ty Cổ phần Đầu tư và Thương mại Trống Đồng,Công ty Cổ phần Đầu tư và Thương mại Trống Đồng,Công ty Cổ phần Đầu tư và Thương mại Trống Đồng,-,5.526.901.678,,5526901678.0
Công ty Cổ phần Thương mại Dịch vụ và Đầu tư KVN Việt Nam,Công ty Cổ phần Thương mại Dịch vụ và Đầu tư KVN Việt Nam,Công ty Cổ phần Thương mại Dịch vụ và Đầu tư KVN Việt Nam,-,852.164.378,,852164378.0
Công ty Cổ phần Đầu tư - Xây dựng và Kinh doanh Nhà Sài Gòn,Công ty Cổ phần Đầu tư - Xây dựng và Kinh doanh Nhà Sài Gòn,Công ty Cổ phần Đầu tư - Xây dựng và Kinh doanh Nhà Sài Gòn,-,2.381.258.145,,2381258145.0
