row_label_raw,row_label_full,Ngân hàng,Hạn mức,Thời hạn,Lãi suất/năm,Tài sản đảm bảo,numeric__Hạn mức,numeric__Thời hạn,numeric__Lãi suất/năm,numeric__Tài sản đảm bảo
IV. Các khoản vay của FXK,IV. Các khoản vay của FXK,IV. Các khoản vay của FXK,IV. Các khoản vay của FXK,IV. Các khoản vay của FXK,IV. Các khoản vay của FXK,IV. Các khoản vay của FXK,,,,
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Hai Bà Trung,IV. Các khoản vay của FXK > Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Hai Bà Trung,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Hai Bà Trung,20 tỷ VND,Không quá 12 tháng,5%,Hợp đồng tiền gửi tại cùng ngân hàng,,,0.05,
Ngân hàng TNHH MTV Public Việt Nam - Chi nhánh Thanh Xuân,Ngân hàng TNHH MTV Public Việt Nam - Chi nhánh Thanh Xuân,Ngân hàng TNHH MTV Public Việt Nam - Chi nhánh Thanh Xuân,35 tỷ VND,Không quá 5 tháng,"6,75 - 7,05%",Tài sản cố định của Công ty mẹ,,,,
V. Khoản vay của FLD,V. Khoản vay của FLD,V. Khoản vay của FLD,V. Khoản vay của FLD,V. Khoản vay của FLD,V. Khoản vay của FLD,V. Khoản vay của FLD,,,,
Ngân hàng TNHH MTV Public Việt Nam - Chi nhánh Thanh Xuân,V. Khoản vay của FLD > Ngân hàng TNHH MTV Public Việt Nam - Chi nhánh Thanh Xuân,Ngân hàng TNHH MTV Public Việt Nam - Chi nhánh Thanh Xuân,25 tỷ VND,Không quá 6 tháng,"5,5%",Hợp đồng tiền gửi tại cùng ngân hàng,,,0.055,
