row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,28.244.242.863,-,29.242.530.353,-,28244242863.0,,29242530353.0,
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",205.748.938.651,(2.695.632.807),171.846.870.761,(4.049.497.422),205748938651.0,-2695632807.0,171846870761.0,-4049497422.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",12.561.291.120,-,13.608.349.604,-,12561291120.0,,13608349604.0,
"Chi phí sản xuất, kinh doanhđở dang","Chi phí sản xuất, kinh doanhđở dang","Chi phí sản xuất, kinh doanhđở dang",1.636.751.461,-,1.641.711.260,-,1636751461.0,,1641711260.0,
Thành phẩm,Thành phẩm,Thành phẩm,129.702.714.095,(4.585.648.938),143.703.058.889,(5.247.680.995),129702714095.0,-4585648938.0,143703058889.0,-5247680995.0
Bán thành phẩm,Bán thành phẩm,Bán thành phẩm,62.953.145.795,(2.168.385.493),34.301.943.913,(640.938.898),62953145795.0,-2168385493.0,34301943913.0,-640938898.0
Hàng hóa,Hàng hóa,Hàng hóa,30.215.059.347,(1.312.349.934),26.028.500.872,(1.282.761.526),30215059347.0,-1312349934.0,26028500872.0,-1282761526.0
Hàng gửi bán,Hàng gửi bán,Hàng gửi bán,216.489.434,-,-,-,216489434.0,,,
Cộng,Cộng,Cộng,471.278.632.766,(10.762.017.172),420.372.965.652,(11.220.878.841),471278632766.0,-10762017172.0,420372965652.0,-11220878841.0
