row_label_raw,row_label_full,Số đầu năm,Năm nay > 11.220.878.841,Năm trước > 10.658.857.497,numeric__Năm nay > 11.220.878.841,numeric__Năm trước > 10.658.857.497
Trích lập dự phòng bổ sung,Trích lập dự phòng bổ sung,Trích lập dự phòng bổ sung,9.102.282.512,4.728.507.611,9102282512.0,4728507611.0
Sử dụng dự phòng,Sử dụng dự phòng,Sử dụng dự phòng,(9.561.144.181),(4.166.486.267),-9561144181.0,-4166486267.0
Số cuối năm,Số cuối năm,Số cuối năm,10.762.017.172,11.220.878.841,10762017172.0,11220878841.0
