row_label_raw,row_label_full,Số đầu năm,Năm nay > 28.581.189.241,Năm trước > 37.967.204.610,numeric__Năm nay > 28.581.189.241,numeric__Năm trước > 37.967.204.610
Ghi nhận vào kết quả kinh doanh,Ghi nhận vào kết quả kinh doanh,Ghi nhận vào kết quả kinh doanh,4.463.134.583,(9.386.015.369),4463134583.0,-9386015369.0
Số cuối năm,Số cuối năm,Số cuối năm,33.044.323.824,28.581.189.241,33044323824.0,28581189241.0
