row_label_raw,row_label_full,Số đầu năm,Năm nay > 11.959.794.893,Năm trước > 14.090.527.363,numeric__Năm nay > 11.959.794.893,numeric__Năm trước > 14.090.527.363
Tăng do trích lập từ lợi nhuận,Tăng do trích lập từ lợi nhuận,Tăng do trích lập từ lợi nhuận,3.881.304.164,2.352.735.008,3881304164.0,2352735008.0
Chi quỹ,Chi quỹ,Chi quỹ,(3.419.480.331),(4.483.467.478),-3419480331.0,-4483467478.0
Số cuối năm,Số cuối năm,Số cuối năm,12.421.618.726,11.959.794.893,12421618726.0,11959794893.0
