row_label_raw,row_label_full,col_0,Số năm,numeric__Số năm
Nhà cửa và vật kiến trúc,Nhà cửa và vật kiến trúc,Nhà cửa và vật kiến trúc,10,10.0
Máy móc và thiết bị,Máy móc và thiết bị,Máy móc và thiết bị,02 - 10,
Thiết bị văn phòng,Thiết bị văn phòng,Thiết bị văn phòng,02 - 10,
Phương tiện vận chuyển,Phương tiện vận chuyển,Phương tiện vận chuyển,06 - 10,
