row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Đi vay,Đi vay,Đi vay,7.154.500.000.000,-,7154500000000.0,
Công ty Cổ phần Phát triển Khu Đô thị xanh,Công ty Cổ phần Phát triển Khu Đô thị xanh,Công ty Cổ phần Phát triển Khu Đô thị xanh,4.100.000.000.000,-,4100000000000.0,
Công ty Cổ phần Phát triển Hạ tầng Khu Công nghiệp Hoàng Diệu,Công ty Cổ phần Phát triển Hạ tầng Khu Công nghiệp Hoàng Diệu,Công ty Cổ phần Phát triển Hạ tầng Khu Công nghiệp Hoàng Diệu,454.000.000.000,-,454000000000.0,
Công ty Cổ phần Phát triển Hạ tầng Khu Công nghiệp Đồng Phúc,Công ty Cổ phần Phát triển Hạ tầng Khu Công nghiệp Đồng Phúc,Công ty Cổ phần Phát triển Hạ tầng Khu Công nghiệp Đồng Phúc,341.000.000.000,-,341000000000.0,
Công ty Cổ phần Xây dựng và Phát triển Đô thị Hòa Phát,Công ty Cổ phần Xây dựng và Phát triển Đô thị Hòa Phát,Công ty Cổ phần Xây dựng và Phát triển Đô thị Hòa Phát,488.000.000.000,-,488000000000.0,
Công ty Cổ phần Phát triển Đô thị Hòa Phát Yên Mỹ,Công ty Cổ phần Phát triển Đô thị Hòa Phát Yên Mỹ,Công ty Cổ phần Phát triển Đô thị Hòa Phát Yên Mỹ,386.500.000.000,-,386500000000.0,
Công ty Cổ phần Phát triển Hạ tầng Khu Công nghiệp Lý Thường Kiệt,Công ty Cổ phần Phát triển Hạ tầng Khu Công nghiệp Lý Thường Kiệt,Công ty Cổ phần Phát triển Hạ tầng Khu Công nghiệp Lý Thường Kiệt,330.000.000.000,-,330000000000.0,
Công ty Cổ phần Phát triển Đô thị Mỹ Hào,Công ty Cổ phần Phát triển Đô thị Mỹ Hào,Công ty Cổ phần Phát triển Đô thị Mỹ Hào,143.000.000.000,-,143000000000.0,
Công ty Cổ phần Phát triển Hạ tầng Khu Công nghiệp số 6,Công ty Cổ phần Phát triển Hạ tầng Khu Công nghiệp số 6,Công ty Cổ phần Phát triển Hạ tầng Khu Công nghiệp số 6,210.000.000.000,-,210000000000.0,
