row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,342.102.586.496,336.337.758.915,342102586496.0,336337758915.0
Công ty Cổ phần Thép Hòa Phát Dung Quất,Công ty Cổ phần Thép Hòa Phát Dung Quất,Công ty Cổ phần Thép Hòa Phát Dung Quất,84.371.232.295,101.828.233.454,84371232295.0,101828233454.0
Công ty Cổ phần Thép Hòa Phát Hải Dương,Công ty Cổ phần Thép Hòa Phát Hải Dương,Công ty Cổ phần Thép Hòa Phát Hải Dương,67.890.293.455,73.469.746.587,67890293455.0,73469746587.0
Công ty TNHH Thép Hòa Phát Hưng Yên,Công ty TNHH Thép Hòa Phát Hưng Yên,Công ty TNHH Thép Hòa Phát Hưng Yên,35.265.435.583,30.975.593.090,35265435583.0,30975593090.0
Công ty TNHH Ống thép Hòa Phát,Công ty TNHH Ống thép Hòa Phát,Công ty TNHH Ống thép Hòa Phát,33.677.847.684,31.396.438.590,33677847684.0,31396438590.0
Công ty TNHH Tôn Hòa Phát,Công ty TNHH Tôn Hòa Phát,Công ty TNHH Tôn Hòa Phát,24.098.321.426,28.617.683.815,24098321426.0,28617683815.0
Công ty Cổ phần Điện máy Gia dụng Hòa Phát Hà Nam,Công ty Cổ phần Điện máy Gia dụng Hòa Phát Hà Nam,Công ty Cổ phần Điện máy Gia dụng Hòa Phát Hà Nam,14.493.978.045,4.363.430.424,14493978045.0,4363430424.0
Công ty TNHH Điện lạnh Hòa Phát,Công ty TNHH Điện lạnh Hòa Phát,Công ty TNHH Điện lạnh Hòa Phát,11.418.148.094,21.518.566.909,11418148094.0,21518566909.0
Công ty Cổ phần Phát triển Chăn nuôi Hòa Phát,Công ty Cổ phần Phát triển Chăn nuôi Hòa Phát,Công ty Cổ phần Phát triển Chăn nuôi Hòa Phát,9.531.199.728,7.279.188.293,9531199728.0,7279188293.0
Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,61.356.130.186,36.888.877.753,61356130186.0,36888877753.0
Mua hàng,Mua hàng,Mua hàng,34.650.724.695,7.402.189.812,34650724695.0,7402189812.0
Công ty Cổ phần Xây dựng Long Việt,Công ty Cổ phần Xây dựng Long Việt,Công ty Cổ phần Xây dựng Long Việt,23.327.659.576,929.119.500,23327659576.0,929119500.0
Công ty TNHH Đầu tư Phát triển Thành phố mới,Công ty TNHH Đầu tư Phát triển Thành phố mới,Công ty TNHH Đầu tư Phát triển Thành phố mới,9.272.727.276,4.250.545.454,9272727276.0,4250545454.0
Công ty Cổ phần Điện máy Gia dụng Hòa Phát Hà Nam,Công ty Cổ phần Điện máy Gia dụng Hòa Phát Hà Nam,Công ty Cổ phần Điện máy Gia dụng Hòa Phát Hà Nam,1.171.353.054,394.810.671,1171353054.0,394810671.0
Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,878.984.789,1.827.714.187,878984789.0,1827714187.0
Cho vay,Cho vay,Cho vay,1.794.000.000.000,1.175.500.000.000,1794000000000.0,1175500000000.0
Công ty Cổ phần Thép Hòa Phát Dung Quất,Công ty Cổ phần Thép Hòa Phát Dung Quất,Công ty Cổ phần Thép Hòa Phát Dung Quất,980.000.000.000,-,980000000000.0,
Công ty Cổ phần Vận tải biển Hòa Phát,Công ty Cổ phần Vận tải biển Hòa Phát,Công ty Cổ phần Vận tải biển Hòa Phát,310.000.000.000,-,310000000000.0,
Công ty TNHH Ống thép Hòa Phát,Công ty TNHH Ống thép Hòa Phát,Công ty TNHH Ống thép Hòa Phát,250.000.000.000,840.000.000.000,250000000000.0,840000000000.0
Công ty TNHH Phát triển Hạ tầng Khu Công nghiệp Hòa Phát Hưng Yên,Công ty TNHH Phát triển Hạ tầng Khu Công nghiệp Hòa Phát Hưng Yên,Công ty TNHH Phát triển Hạ tầng Khu Công nghiệp Hòa Phát Hưng Yên,170.000.000.000,-,170000000000.0,
Công ty TNHH MTV Gia cầm Hòa Phát Phú Thọ,Công ty TNHH MTV Gia cầm Hòa Phát Phú Thọ,Công ty TNHH MTV Gia cầm Hòa Phát Phú Thọ,50.000.000.000,100.000.000.000,50000000000.0,100000000000.0
Công ty Cổ phần Sản xuất Container Hòa Phát,Công ty Cổ phần Sản xuất Container Hòa Phát,Công ty Cổ phần Sản xuất Container Hòa Phát,34.000.000.000,-,34000000000.0,
Công ty Cổ phần Điện máy Gia dụng Hòa Phát Hà Nam,Công ty Cổ phần Điện máy Gia dụng Hòa Phát Hà Nam,Công ty Cổ phần Điện máy Gia dụng Hòa Phát Hà Nam,-,191.000.000.000,,191000000000.0
Công ty Cổ phần Ván sàn Hòa Phát,Công ty Cổ phần Ván sàn Hòa Phát,Công ty Cổ phần Ván sàn Hòa Phát,-,44.500.000.000,,44500000000.0
Công ty TNHH Thép dây Hòa Phát,Công ty TNHH Thép dây Hòa Phát,Công ty TNHH Thép dây Hòa Phát,-,6.000.000.000,,6000000000.0
Thu hồi tiền cho vay,Thu hồi tiền cho vay,Thu hồi tiền cho vay,1.912.000.000.000,1.194.000.000.000,1912000000000.0,1194000000000.0
Công ty Cổ phần Thép Hòa Phát Dung Quất,Công ty Cổ phần Thép Hòa Phát Dung Quất,Công ty Cổ phần Thép Hòa Phát Dung Quất,980.000.000.000,-,980000000000.0,
Công ty Cổ phần Vận tải biển Hòa Phát,Công ty Cổ phần Vận tải biển Hòa Phát,Công ty Cổ phần Vận tải biển Hòa Phát,310.000.000.000,115.000.000.000,310000000000.0,115000000000.0
Công ty TNHH Ống thép Hòa Phát,Công ty TNHH Ống thép Hòa Phát,Công ty TNHH Ống thép Hòa Phát,250.000.000.000,840.000.000.000,250000000000.0,840000000000.0
Công ty TNHH Phát triển Hạ tầng Khu Công nghiệp Hòa Phát Hưng Yên,Công ty TNHH Phát triển Hạ tầng Khu Công nghiệp Hòa Phát Hưng Yên,Công ty TNHH Phát triển Hạ tầng Khu Công nghiệp Hòa Phát Hưng Yên,170.000.000.000,-,170000000000.0,
Công ty Cổ phần Điện máy Gia dụng Hòa Phát Hà Nam,Công ty Cổ phần Điện máy Gia dụng Hòa Phát Hà Nam,Công ty Cổ phần Điện máy Gia dụng Hòa Phát Hà Nam,115.000.000.000,75.000.000.000,115000000000.0,75000000000.0
Công ty TNHH MTV Gia cầm Hòa Phát Phú Thọ,Công ty TNHH MTV Gia cầm Hòa Phát Phú Thọ,Công ty TNHH MTV Gia cầm Hòa Phát Phú Thọ,50.000.000.000,81.000.000.000,50000000000.0,81000000000.0
Công ty Cổ phần Sản xuất Container Hòa Phát,Công ty Cổ phần Sản xuất Container Hòa Phát,Công ty Cổ phần Sản xuất Container Hòa Phát,34.000.000.000,-,34000000000.0,
Công ty Cổ phần Ván sàn Hòa Phát,Công ty Cổ phần Ván sàn Hòa Phát,Công ty Cổ phần Ván sàn Hòa Phát,1.500.000.000,43.000.000.000,1500000000.0,43000000000.0
Công ty TNHH MTV Ống Thép Hòa Phát Long An Công ty TNHH Phụ kiện Cơ khí Hòa Phát,Công ty TNHH MTV Ống Thép Hòa Phát Long An Công ty TNHH Phụ kiện Cơ khí Hòa Phát,Công ty TNHH MTV Ống Thép Hòa Phát Long An Công ty TNHH Phụ kiện Cơ khí Hòa Phát,1.500.000.000,-,1500000000.0,
