row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Vay dài hạn,Vay dài hạn,Vay dài hạn,2.859.500.000.000,-,2859500000000.0,
Công ty Cổ phần Phát triển Khu Đô thị xanh,Công ty Cổ phần Phát triển Khu Đô thị xanh,Công ty Cổ phần Phát triển Khu Đô thị xanh,1.160.000.000.000,-,1160000000000.0,
Công ty Cổ phần Phát triển Hạ tầng Khu Công nghiệp Hoàng Diệu,Công ty Cổ phần Phát triển Hạ tầng Khu Công nghiệp Hoàng Diệu,Công ty Cổ phần Phát triển Hạ tầng Khu Công nghiệp Hoàng Diệu,454.000.000.000,-,454000000000.0,
Công ty Cổ phần Phát triển Hạ tầng Khu Công nghiệp Đồng Phúc,Công ty Cổ phần Phát triển Hạ tầng Khu Công nghiệp Đồng Phúc,Công ty Cổ phần Phát triển Hạ tầng Khu Công nghiệp Đồng Phúc,341.000.000.000,-,341000000000.0,
Công ty Cổ phần Phát triển Hạ tầng Khu Công nghiệp Lý Thường Kiệt,Công ty Cổ phần Phát triển Hạ tầng Khu Công nghiệp Lý Thường Kiệt,Công ty Cổ phần Phát triển Hạ tầng Khu Công nghiệp Lý Thường Kiệt,330.000.000.000,-,330000000000.0,
Công ty Cổ phần Xây dựng và Phát triển Đô thị Hòa Phát,Công ty Cổ phần Xây dựng và Phát triển Đô thị Hòa Phát,Công ty Cổ phần Xây dựng và Phát triển Đô thị Hòa Phát,290.000.000.000,-,290000000000.0,
Công ty Cổ phần Phát triển Đô thị Hòa Phát Yên Mỹ,Công ty Cổ phần Phát triển Đô thị Hòa Phát Yên Mỹ,Công ty Cổ phần Phát triển Đô thị Hòa Phát Yên Mỹ,284.500.000.000,-,284500000000.0,
Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,15.350.952.055,-,15350952055.0,
Công ty Cổ phần Phát triển Khu Đô thị xanh,Công ty Cổ phần Phát triển Khu Đô thị xanh,Công ty Cổ phần Phát triển Khu Đô thị xanh,6.387.534.247,-,6387534247.0,
Công ty Cổ phần Xây dựng và Phát triển Đô thị Hòa Phát,Công ty Cổ phần Xây dựng và Phát triển Đô thị Hòa Phát,Công ty Cổ phần Xây dựng và Phát triển Đô thị Hòa Phát,2.025.904.109,-,2025904109.0,
Công ty Cổ phần Phát triển Hạ tầng Khu Công nghiệp Hoàng Diệu,Công ty Cổ phần Phát triển Hạ tầng Khu Công nghiệp Hoàng Diệu,Công ty Cổ phần Phát triển Hạ tầng Khu Công nghiệp Hoàng Diệu,1.799.356.164,-,1799356164.0,
Công ty Cổ phần Phát triển Hạ tầng Khu Công nghiệp Đồng Phúc,Công ty Cổ phần Phát triển Hạ tầng Khu Công nghiệp Đồng Phúc,Công ty Cổ phần Phát triển Hạ tầng Khu Công nghiệp Đồng Phúc,1.576.191.781,-,1576191781.0,
Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,3.561.965.754,-,3561965754.0,
