row_label_raw,row_label_full,Công ty Cổ phần Gang thép Hòa Phát
Công ty Cổ phần Phát triển Bắt động sản Hòa Phát,Công ty Cổ phần Phát triển Bắt động sản Hòa Phát,Công ty Cổ phần Phát triển Bắt động sản Hòa Phát
Công ty Cổ phần Phát triển Nông nghiệp Hòa Phát,Công ty Cổ phần Phát triển Nông nghiệp Hòa Phát,Công ty Cổ phần Phát triển Nông nghiệp Hòa Phát
Công ty Cổ phần Sản phẩm thép Hòa Phát,Công ty Cổ phần Sản phẩm thép Hòa Phát,Công ty Cổ phần Sản phẩm thép Hòa Phát
Công ty Cổ phần Điện máy Gia dụng Hòa Phát,Công ty Cổ phần Điện máy Gia dụng Hòa Phát,Công ty Cổ phần Điện máy Gia dụng Hòa Phát
Công ty Cổ phần Điện máy gia dụng Hòa Phát Hà Nam,Công ty Cổ phần Điện máy gia dụng Hòa Phát Hà Nam,Công ty Cổ phần Điện máy gia dụng Hòa Phát Hà Nam
Công ty Cổ phần Phát triển Bắt động sản Hòa Phát Hà Nội,Công ty Cổ phần Phát triển Bắt động sản Hòa Phát Hà Nội,Công ty Cổ phần Phát triển Bắt động sản Hòa Phát Hà Nội
Công ty Cổ phần Phát triển chăn nuôi Hòa Phát,Công ty Cổ phần Phát triển chăn nuôi Hòa Phát,Công ty Cổ phần Phát triển chăn nuôi Hòa Phát
Công ty Cổ phần Phát triển Đô thị Hòa Phát Yên Mỹ,Công ty Cổ phần Phát triển Đô thị Hòa Phát Yên Mỹ,Công ty Cổ phần Phát triển Đô thị Hòa Phát Yên Mỹ
Công ty Cổ phần Phát triển Đô thị Mỹ Hào,Công ty Cổ phần Phát triển Đô thị Mỹ Hào,Công ty Cổ phần Phát triển Đô thị Mỹ Hào
Công ty Cổ phần Phát triển Hạ tầng Khu công nghiệp Đồng Phúc,Công ty Cổ phần Phát triển Hạ tầng Khu công nghiệp Đồng Phúc,Công ty Cổ phần Phát triển Hạ tầng Khu công nghiệp Đồng Phúc
Công ty Cổ phần Phát triển Hạ tầng Khu công nghiệp Hoàng Diệu,Công ty Cổ phần Phát triển Hạ tầng Khu công nghiệp Hoàng Diệu,Công ty Cổ phần Phát triển Hạ tầng Khu công nghiệp Hoàng Diệu
Công ty Cổ phần Phát triển Hạ tầng Khu công nghiệp Lý Thường Kiệt,Công ty Cổ phần Phát triển Hạ tầng Khu công nghiệp Lý Thường Kiệt,Công ty Cổ phần Phát triển Hạ tầng Khu công nghiệp Lý Thường Kiệt
Công ty Cổ phần Phát triển Hạ tầng Khu công nghiệp số 6,Công ty Cổ phần Phát triển Hạ tầng Khu công nghiệp số 6,Công ty Cổ phần Phát triển Hạ tầng Khu công nghiệp số 6
Công ty Cổ phần Phát triển Hạ tầng Khu công nghiệp Thanh Miện,Công ty Cổ phần Phát triển Hạ tầng Khu công nghiệp Thanh Miện,Công ty Cổ phần Phát triển Hạ tầng Khu công nghiệp Thanh Miện
Công ty Cổ phần Phát triển Khu Đô thị xanh,Công ty Cổ phần Phát triển Khu Đô thị xanh,Công ty Cổ phần Phát triển Khu Đô thị xanh
Công ty Cổ phần Sản xuất Container Hòa Phát,Công ty Cổ phần Sản xuất Container Hòa Phát,Công ty Cổ phần Sản xuất Container Hòa Phát
Công ty Cổ phần Thép Hòa Phát Dung Quất,Công ty Cổ phần Thép Hòa Phát Dung Quất,Công ty Cổ phần Thép Hòa Phát Dung Quất
Công ty Cổ phần Thép Hòa Phát Hải Dương,Công ty Cổ phần Thép Hòa Phát Hải Dương,Công ty Cổ phần Thép Hòa Phát Hải Dương
Công ty Cổ Phần Ván Sản Hòa Phát,Công ty Cổ Phần Ván Sản Hòa Phát,Công ty Cổ Phần Ván Sản Hòa Phát
