row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
"Chi phí xây dựng, phát triển bắt động sản","Chi phí xây dựng, phát triển bắt động sản","Chi phí xây dựng, phát triển bắt động sản",572.653.910.176,854.473.983.173,572653910176.0,854473983173.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,32.682.486.586,24.285.214.855,32682486586.0,24285214855.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,18.172.111.747,3.757.180.873,18172111747.0,3757180873.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,95.199.005.242,47.820.401.382,95199005242.0,47820401382.0
Chi phí khác,Chi phí khác,Chi phí khác,44.363.676.972,27.007.238.449,44363676972.0,27007238449.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,763.071.190.723,957.344.018.732,763071190723.0,957344018732.0
