row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND,numeric__Năm nay,numeric__Đơn vị tính: VND
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,-,69.481.523.861,,69481523861.0
Điều chỉnh thuế TNDN trích thiếu trong những năm trước,Điều chỉnh thuế TNDN trích thiếu trong những năm trước,Điều chỉnh thuế TNDN trích thiếu trong những năm trước,117.776.183,-,117776183.0,
Điều chỉnh chi phí thuế TNDN năm trước theo Nghị định số 68/2020/NĐ-CP (*),Điều chỉnh chi phí thuế TNDN năm trước theo Nghị định số 68/2020/NĐ-CP (*),Điều chỉnh chi phí thuế TNDN năm trước theo Nghị định số 68/2020/NĐ-CP (*),(10.354.390.247),-,-10354390247.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,(10.236.614.064),69.481.523.861,-10236614064.0,69481523861.0
