row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,21.1,329.008.616.611,1.503.441.534.204,,211.0,329008616611.0,1503441534204.0
02,02,02,2. Các khoản giảm trừ doanh thu,21.1,(6.216.267.292),-,,211.0,-6216267292.0,
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,21.1,322.792.349.319,1.503.441.534.204,,211.0,322792349319.0,1503441534204.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,22,(172.298.584.101),(1.030.202.586.856),,22.0,-172298584101.0,-1030202586856.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,150.493.765.218,473.238.947.348,,,150493765218.0,473238947348.0
21,21,21,6. Doanh thu hoạt động tài chính,21.2,391.470.266.174,30.700.359.290,,212.0,391470266174.0,30700359290.0
22,22,22,7. Chi phí tài chính,23,(178.809.010.815),(145.560.238.331),,23.0,-178809010815.0,-145560238331.0
23,23,23,Trong đó: Chi phí lãi vay,,(168.710.828.333),(136.432.038.998),,,-168710828333.0,-136432038998.0
25,25,25,8. Chi phí bán hàng,24,(21.384.842.800),(15.428.005.523),,24.0,-21384842800.0,-15428005523.0
26,26,26,9. Chi phí quản lý doanh nghiệp,24,(92.898.375.288),(62.142.912.653),,24.0,-92898375288.0,-62142912653.0
30,30,30,10. Lợi nhuận thuần từ hoạt động kinh doanh,,248.871.802.489,280.808.150.131,,,248871802489.0,280808150131.0
31,31,31,11. Thu nhập khác,25,12.011.550.203,18.790.565.977,,25.0,12011550203.0,18790565977.0
32,32,32,12. Chi phí khác,,(3.483.412.952),(4.548.496.456),,,-3483412952.0,-4548496456.0
40,40,40,13. Lợi nhuận khác,,8.528.137.251,14.242.069.521,,,8528137251.0,14242069521.0
50,50,50,14. Tổng lợi nhuận trước thuế,,257.399.939.740,295.050.219.652,,,257399939740.0,295050219652.0
51,51,51,15. Thu nhập/(chi phí) thuế TNDN hiện hành,27.1,10.236.614.064,(69.481.523.861),,271.0,10236614064.0,-69481523861.0
60,60,60,16. Lợi nhuận sau thuế TNDN,,267.636.553.804,225.568.695.791,,,267636553804.0,225568695791.0
