row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Công ty TNHH Dịch vụ Du lịch Lâm Viên,Công ty TNHH Dịch vụ Du lịch Lâm Viên,Công ty TNHH Dịch vụ Du lịch Lâm Viên,Công ty con,Góp vốn,40.500.000.000,-,,,40500000000.0,
Công ty TNHH BT Hà Đông,Công ty TNHH BT Hà Đông,Công ty TNHH BT Hà Đông,Công ty liên doanh,Góp vốn,1.500.000.000,24.393.635.000,,,1500000000.0,24393635000.0
Công ty Cổ phần Văn Phú Bắc Ái,Công ty Cổ phần Văn Phú Bắc Ái,Công ty Cổ phần Văn Phú Bắc Ái,Công ty con,Góp vốn theo huy động để thực hiện đầu tư,54.976.940.000,-,,,54976940000.0,
Công ty Cổ phần Đầu tư - Kinh doanh Bất động sản Trần Việt,Công ty Cổ phần Đầu tư - Kinh doanh Bất động sản Trần Việt,Công ty Cổ phần Đầu tư - Kinh doanh Bất động sản Trần Việt,Công ty liên kết,Góp vốn,27.440.000.000,-,,,27440000000.0,
Công ty TNHH Đầu tư Cần Khương,Công ty TNHH Đầu tư Cần Khương,Công ty TNHH Đầu tư Cần Khương,Công ty liên kết,Góp vốn,525.000.000.000,-,,,525000000000.0,
Công ty Cổ phần Abey Holdings,Công ty Cổ phần Abey Holdings,Công ty Cổ phần Abey Holdings,Cùng thành viên Hội đồng Quản trị,Chuyển nhượng vốn điều lệ Công ty TNHH Đầu tư Cần Khương,157.500.000.000,-,,,157500000000.0,
Công ty Cổ phần Đầu tư Văn Phú – Land,Công ty Cổ phần Đầu tư Văn Phú – Land,Công ty Cổ phần Đầu tư Văn Phú – Land,Cùng thành viên Ban Tổng Giám đốc,Trả lại tiền nhận góp vốn hợp tác đầu tư,19.538.000.000,-,,,19538000000.0,
