row_label_raw,row_label_full,col_0,Số cuối năm(Cố phiếu),Số đầu năm(Cố phiếu),numeric__Số cuối năm(Cố phiếu),numeric__Số đầu năm(Cố phiếu)
Cổ phiếu đã phát hành ra công chúng,Cổ phiếu đã phát hành ra công chúng,Cổ phiếu đã phát hành ra công chúng,199.999.900,160.000.000,199999900.0,160000000.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,199.999.900,160.000.000,199999900.0,160000000.0
Cổ phiếu đang lưu hành,Cổ phiếu đang lưu hành,Cổ phiếu đang lưu hành,199.999.900,160.000.000,199999900.0,160000000.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,199.999.900,160.000.000,199999900.0,160000000.0
