row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm
Phải trả người bán,Phải trả người bán,Phải trả người bán,48.317.424.582,171.852.732.936,48317424582.0,171852732936.0
- Công ty TNHH Thương mại và Xây dựng Hà Quỳnh,- Công ty TNHH Thương mại và Xây dựng Hà Quỳnh,- Công ty TNHH Thương mại và Xây dựng Hà Quỳnh,-,40.030.097.600,,40030097600.0
- Công ty Cổ phần Đầu tư Xây dựng Hòa Lâm,- Công ty Cổ phần Đầu tư Xây dựng Hòa Lâm,- Công ty Cổ phần Đầu tư Xây dựng Hòa Lâm,2.734.416.111,33.708.424.709,2734416111.0,33708424709.0
- Các nhà cung cấp khác,- Các nhà cung cấp khác,- Các nhà cung cấp khác,45.583.008.471,98.114.210.627,45583008471.0,98114210627.0
Phải trả các bên liên quan (Thuyết minh số 28),Phải trả các bên liên quan (Thuyết minh số 28),Phải trả các bên liên quan (Thuyết minh số 28),42.520.903.764,12.120.842.433,42520903764.0,12120842433.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,90.838.328.346,183.973.575.369,90838328346.0,183973575369.0
