row_label_raw,row_label_full,Các bên liên quan,Giao dịch,Số cuối năm,Ngàn VND Số đầu năm,numeric__Giao dịch,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Phải trả ngắn hạn khác (TM số 19),Phải trả ngắn hạn khác (TM số 19),Phải trả ngắn hạn khác (TM số 19),Phải trả ngắn hạn khác (TM số 19),Phải trả ngắn hạn khác (TM số 19),Phải trả ngắn hạn khác (TM số 19),,,
Công ty Cổ phần Gia súc Lơ Pang,Phải trả ngắn hạn khác (TM số 19) > Công ty Cổ phần Gia súc Lơ Pang,Công ty Cổ phần Gia súc Lơ Pang,Mượn,311.783.260,313.783.260,,311783260.0,313783260.0
Công ty TNHH Hoàng Anh Gia Lai Vientiane,Phải trả ngắn hạn khác (TM số 19) > Công ty TNHH Hoàng Anh Gia Lai Vientiane,Công ty TNHH Hoàng Anh Gia Lai Vientiane,Thu hộ,22.769.750,22.769.750,,22769750.0,22769750.0
Công ty Cổ phần Chăn nuôi Gia Lai,Phải trả ngắn hạn khác (TM số 19) > Công ty Cổ phần Chăn nuôi Gia Lai,Công ty Cổ phần Chăn nuôi Gia Lai,Thu hộ,5.737.000,5.737.000,,5737000.0,5737000.0
Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,Phải trả ngắn hạn khác (TM số 19) > Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,Mượn,4.589.720,39.720,,4589720.0,39720.0
Công ty TNHH Dịch vụ Nông nghiệp Tây Nguyên,Phải trả ngắn hạn khác (TM số 19) > Công ty TNHH Dịch vụ Nông nghiệp Tây Nguyên,Công ty TNHH Dịch vụ Nông nghiệp Tây Nguyên,Thu hộ,715.272,715.275,,715272.0,715275.0
Công ty Cổ phần Bệnh viện Đại học Y Dược - Hoàng Anh Gia Lai,Phải trả ngắn hạn khác (TM số 19) > Công ty Cổ phần Bệnh viện Đại học Y Dược - Hoàng Anh Gia Lai,Công ty Cổ phần Bệnh viện Đại học Y Dược - Hoàng Anh Gia Lai,Mượn,-,55.765.839,,,55765839.0
Các công ty khác,Phải trả ngắn hạn khác (TM số 19) > Các công ty khác,Các công ty khác,Khác,-,13.396.900,,,13396900.0
,,,,345.595.002,412.207.744,,345595002.0,412207744.0
